,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,neutral
26,1991-92,1991-12-20,,Detroit Mercy,,,Akron,,W,,55,54,1,,,True
27,1991-92,1991-12-20,,Eastern Washington,,,Delaware State,,W,,102,68,34,,,True
28,1991-92,1991-12-20,,Georgia Southern,,,Pepperdine,,W,,79,73,6,,,True
29,1991-92,1991-12-20,,South Alabama,,,Middle Tennessee,,W,,76,71,5,,,True
30,1991-92,1991-12-20,,South Carolina,,,George Washington,,W,,69,58,11,,,True
31,1991-92,1991-12-20,,Stephen F. Austin,,,Alabama State,,W,,67,65,2,,,True
32,1991-92,1991-12-21,,George Washington,,,Florida A&M,,W,,71,65,6,,,True
33,1991-92,1991-12-21,,Georgia Tech,13,,Kentucky,8,W,,81,80,1,,,True
34,1991-92,1991-12-21,,Idaho State,,,Akron,,W,,93,87,6,,,True
35,1991-92,1991-12-21,,Nevada-Las Vegas,,,Eastern Michigan,,W,,79,59,20,,,True
36,1991-92,1991-12-21,,Georgia,,,Penn State,,W,,70,54,16,,,True
37,1991-92,1991-12-21,,South Alabama,,,Auburn,,W,,107,87,20,,,True
38,1991-92,1991-12-21,,Alabama,20,,Southern Mississippi,,W,,87,64,23,,,True
39,1991-92,1991-12-21,,Texas A&M,,,Delaware State,,W,,69,67,2,,,True
40,1991-92,1991-12-21,,Pepperdine,,,Texas State,,W,,59,37,22,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1991-92,1991-12-22,,Portland,,,William & Mary,,W,,79,67,12,,,True
43,1991-92,1991-12-23,,Missouri,16,,Illinois,,W,,61,44,17,,,True
44,1991-92,1991-12-23,,Kentucky,17,,Ohio,,W,,73,63,10,,,True
45,1991-92,1991-12-27,,Furman,,,George Mason,,W,,71,59,12,,,True
46,1991-92,1991-12-27,,Georgia State,,,Drexel,,W,,75,59,16,,,True
47,1991-92,1991-12-27,,Indiana,10,,Texas Tech,,W,,86,69,17,,,True
48,1991-92,1991-12-27,,Iowa,23,,Butler,,W,,114,92,22,,,True
49,1991-92,1991-12-27,,Iowa State,,,Fairfield,,W,,92,59,33,,,True
50,1991-92,1991-12-27,,Indiana State,,,Kent State,,W,,71,57,14,,,True
51,1991-92,1991-12-27,,Massachusetts,,,Harvard,,W,,98,63,35,,,True
52,1991-92,1991-12-27,,Miami (FL),,,Marshall,,W,,70,55,15,,,True
53,1991-92,1991-12-27,,Miami (OH),,,Illinois State,,W,,63,51,12,,,True
54,1991-92,1991-12-27,,North Carolina A&T,,,Idaho,,W,,81,70,11,,,True
55,1991-92,1991-12-27,,Northwestern,,,Creighton,,W,,76,57,19,,,True
56,1991-92,1991-12-27,,Ohio,,,Appalachian State,,W,,92,76,16,,,True
57,1991-92,1991-12-27,,Oklahoma,14,,Morehead State,,W,,118,99,19,,,True
58,1991-92,1991-12-27,,Minnesota,,,Oregon,,W,,89,64,25,,,True
59,1991-92,1991-12-27,,Oregon State,,,La Salle,,W,,92,80,12,,,True
60,1991-92,1991-12-27,,George Washington,,,Penn State,,W,,71,57,14,,,True
61,1991-92,1991-12-27,,Pittsburgh,,,Mississippi,,W,,67,65,2,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1991-92,1991-12-27,,Memphis,,,Saint Joseph's,,W,,77,60,17,,,True
64,1991-92,1991-12-27,,Kansas,4,,Southern Mississippi,,W,,109,76,33,,,True
65,1991-92,1991-12-27,,Stanford,,,Siena,,W,,94,72,22,,,True
66,1991-92,1991-12-27,,Temple,,,Kansas State,,W,,68,65,3,,,True
67,1991-92,1991-12-27,,TCU,,,Coastal Carolina,,W,,93,67,26,,,True
68,1991-92,1991-12-27,,West Virginia,,,Boston College,,W,,95,80,15,,,True
69,1991-92,1991-12-27,,Western Michigan,,,Hofstra,,W,,58,57,1,,,True
70,1991-92,1991-12-27,,Washington State,,,Wisconsin,,W,,73,51,22,,,True
71,1991-92,1991-12-27,,Yale,,,Vermont,,W,,68,64,4,,,True
72,1991-92,1991-12-28,,Appalachian State,,,Boston University,,W,,90,84,6,,,True
73,1991-92,1991-12-28,,Alabama,20,,Bradley,,W,,71,62,9,,,True
74,1991-92,1991-12-28,,Brown,,,Creighton,,W,,80,79,1,,,True
75,1991-92,1991-12-28,,Auburn,,,Eastern Kentucky,,W,,104,92,12,,,True
76,1991-92,1991-12-28,,Central Connecticut State,,,George Mason,,W,,100,89,11,,,True
77,1991-92,1991-12-28,,Fairfield,,,Harvard,,W,,74,60,14,,,True
78,1991-92,1991-12-28,,Hofstra,,,Air Force,,W,,75,70,5,,,True
79,1991-92,1991-12-28,,Bucknell,,,Illinois State,,W,,79,61,18,,,True
80,1991-92,1991-12-28,,Indiana,10,,Indiana State,,W,,94,44,50,,,True
81,1991-92,1991-12-28,,Arkansas,15,,Jackson State,,W,,89,66,23,,,True
82,1991-92,1991-12-28,,Drexel,,,Maryland-Eastern Shore,,W,,87,56,31,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,1991-92,1991-12-28,,Massachusetts,,,Iowa State,,W,,73,53,20,,,True
85,1991-92,1991-12-28,,George Washington,,,Miami (FL),,W,,78,64,14,,,True
86,1991-92,1991-12-28,,Michigan,11,,Brigham Young,,W,,86,83,3,,,True
87,1991-92,1991-12-28,,James Madison,,,Mississippi,,W,,75,67,8,,,True
88,1991-92,1991-12-28,,Morehead State,,,Coastal Carolina,,W,,87,73,14,,,True
89,1991-92,1991-12-28,,Butler,,,Northeastern Illinois,,W,,93,60,33,,,True
90,1991-92,1991-12-28,,Oklahoma,14,,TCU,,W,,78,73,5,,,True
91,1991-92,1991-12-28,,La Salle,,,Oregon,,W,,105,75,30,,,True
92,1991-92,1991-12-28,,Oregon State,,,Minnesota,,W,,92,80,12,,,True
93,1991-92,1991-12-28,,Penn State,,,Marshall,,W,,78,64,14,,,True
94,1991-92,1991-12-28,,Providence,,,Alabama State,,W,,91,74,17,,,True
95,1991-92,1991-12-28,,Rhode Island,,,North Carolina A&T,,W,,73,59,14,,,True
96,1991-92,1991-12-28,,Rutgers,,,Maryland,,W,,95,79,16,,,True
97,1991-92,1991-12-28,,Fordham,,,Saint Joseph's,,W,,77,66,11,,,True
98,1991-92,1991-12-28,,Siena,,,Austin Peay,,W,,93,89,4,,,True
99,1991-92,1991-12-28,,Kansas State,,,Southern Mississippi,,W,,79,68,11,,,True
100,1991-92,1991-12-28,,Kansas,4,,Temple,,W,,97,73,24,,,True
101,1991-92,1991-12-28,,Texas,,,Clemson,,W,,95,87,8,,,True
102,1991-92,1991-12-28,,Texas Tech,,,Kent State,,W,,73,63,10,,,True
103,1991-92,1991-12-28,,Maine,,,Vermont,,W,,67,61,6,,,True
0,1991-92,1991-12-28,,Villanova,,,Fresno State,,W,,71,63,8,,,True
1,1991-92,1991-12-28,,Virginia,,,Old Dominion,,W,,83,67,16,,,True
2,1991-92,1991-12-28,,UAB,,,West Virginia,,W,,88,84,4,,,True
3,1991-92,1991-12-29,,Fresno State,,,Bradley,,W,,74,53,21,,,True
4,1991-92,1991-12-29,,Evansville,,,Maryland,,W,,75,64,11,,,True
5,1991-92,1991-12-29,,Niagara,,,Dartmouth,,W,,72,55,17,,,True
6,1991-92,1991-12-29,,Clemson,,,Northern Iowa,,W,,63,60,3,,,True
7,1991-92,1991-12-29,,Holy Cross,,,Pennsylvania,,W,,88,86,2,,,True
8,1991-92,1991-12-29,,Alabama,20,,Villanova,,W,,78,76,2,,,True
9,1991-92,1991-12-29,,Richmond,,,Virginia,,W,,80,74,6,,,True
10,1991-92,1991-12-29,,Virginia Tech,,,Florida,,W,,79,57,22,,,True
11,1991-92,1991-12-29,,Charlotte,25,,William & Mary,,W,,83,75,8,,,True
12,1991-92,1991-12-29,,Wisconsin,,,Navy,,W,,93,58,35,,,True
13,1991-92,1991-12-30,,Brigham Young,,,Florida,,W,,79,73,6,,,True
14,1991-92,1991-12-30,,Navy,,,Bradley,,W,,65,53,12,,,True
15,1991-92,1991-12-30,,Colgate,,,Niagara,,W,,79,78,1,,,True
16,1991-92,1991-12-30,,Oklahoma,14,,Mississippi Valley State,,W,,117,95,22,,,True
17,1991-92,1991-12-30,,Pennsylvania,,,New Hampshire,,W,,93,55,38,,,True
18,1991-92,1991-12-30,,Michigan,11,,Virginia Tech,,W,,63,51,12,,,True
19,1991-92,1991-12-30,,Alabama,19,,Washington State,,W,,71,68,3,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1991-92,1991-12-30,,Western Kentucky,,,NC State,,W,,84,82,2,,,True
22,1991-92,1991-12-30,,Fresno State,,,Wisconsin,,W,,71,68,3,,,True
23,1991-92,1991-12-31,,Sam Houston State,,,Mississippi Valley State,,W,,80,75,5,,,True
24,1991-92,1992-01-03,,Louisiana State,,,Texas,,W,,84,83,1,,,True
25,1991-92,1992-01-04,,Massachusetts,,,Oklahoma,14,W,,86,73,13,,,True
26,1991-92,1992-01-11,,Notre Dame,,,North Carolina,8,W,,88,76,12,,,True
27,1991-92,1992-01-19,,Pennsylvania,,,La Salle,,W,,66,57,9,,,True
28,1991-92,1992-01-19,,Temple,,,Saint Joseph's,,W,,74,61,13,,,True
29,1991-92,1992-01-22,,West Virginia,,,Marshall,,W,,90,76,14,,,True
30,1991-92,1992-01-25,,Pennsylvania,,,Penn State,,W,,87,86,1,,,True
31,1991-92,1992-02-01,,Rhode Island,,,Texas,,W,,92,79,13,,,True
32,1991-92,1992-02-01,,Villanova,,,Temple,,W,,66,58,8,,,True
33,1991-92,1992-02-02,,Fairfield,,,Marist,,W,,71,52,19,,,True
34,1991-92,1992-02-05,,Virginia,,,Virginia Tech,,W,,61,57,4,,,True
35,1991-92,1992-02-09,,Temple,,,Penn State,,W,,73,72,1,,,True
36,1991-92,1992-02-16,,Texas,,,Georgia,,W,,98,93,5,,,True
37,1991-92,1992-02-23,,DePaul,,,Florida State,16,W,,85,75,10,,,True
38,1991-92,1992-02-23,,Arizona,5,,Temple,,W,,66,60,6,,,True
39,1991-92,1992-02-27,,Alcorn State,,,Alabama State,,W,,88,84,4,,,True
40,1991-92,1992-02-27,,Mississippi Valley State,,,Prairie View,,W,,112,79,33,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1991-92,1992-02-27,,Southern,,,Jackson State,,W,,114,101,13,,,True
43,1991-92,1992-02-27,,Texas Southern,,,Grambling,,W,,103,71,32,,,True
44,1991-92,1992-02-28,,Mississippi Valley State,,,Alcorn State,,W,,76,72,4,,,True
45,1991-92,1992-02-28,,Southern,,,Texas Southern,,W,,94,90,4,,,True
46,1991-92,1992-02-29,,Loyola (MD),,,Iona,,W,,62,61,1,,,True
47,1991-92,1992-02-29,,Mississippi Valley State,,,Southern,,W,,85,77,8,,,True
48,1991-92,1992-03-04,,Jacksonville,,,Lamar,,W,,105,78,27,,,True
49,1991-92,1992-03-04,,Bethune-Cookman,,,Maryland-Eastern Shore,,W,,90,70,20,,,True
50,1991-92,1992-03-05,,Charleston Southern,,,Coastal Carolina,,W,,58,54,4,,,True
51,1991-92,1992-03-05,,Campbell,,,Davidson,,W,,69,60,9,,,True
52,1991-92,1992-03-05,,Florida A&M,,,Delaware State,,W,,78,73,5,,,True
53,1991-92,1992-03-05,,Howard,,,Bethune-Cookman,,W,,58,54,4,,,True
54,1991-92,1992-03-05,,Louisiana Tech,,,Jacksonville,,W,,80,66,14,,,True
55,1991-92,1992-03-05,,New Orleans,,,Central Florida,,W,,66,47,19,,,True
56,1991-92,1992-03-05,,Liberty,,,UNC Asheville,,W,,85,54,31,,,True
57,1991-92,1992-03-05,,Morgan State,,,North Carolina A&T,,W,,75,70,5,,,True
58,1991-92,1992-03-05,,South Carolina State,,,Coppin State,,W,,98,91,7,,,True
59,1991-92,1992-03-05,,Little Rock,,,Texas-Rio Grande Valley,,W,,65,53,12,,,True
60,1991-92,1992-03-05,,Radford,,,Winthrop,,W,,80,54,26,,,True
61,1991-92,1992-03-06,,Little Rock,,,Arkansas State,,W,,48,45,3,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1991-92,1992-03-06,,East Tennessee State,,,The Citadel,,W,,89,55,34,,,True
64,1991-92,1992-03-06,,La Salle,,,Fairfield,,W,,88,66,22,,,True
65,1991-92,1992-03-06,,Campbell,,,Liberty,,W,,53,51,2,,,True
66,1991-92,1992-03-06,,Louisiana,,,New Orleans,,W,,73,69,4,,1,True
67,1991-92,1992-03-06,,Marshall,,,Furman,,W,,83,76,7,,,True
68,1991-92,1992-03-06,,Mercer,,,Florida International,,W,,98,72,26,,,True
69,1991-92,1992-03-06,,Morehead State,,,Middle Tennessee,,W,,81,80,1,,,True
70,1991-92,1992-03-06,,Florida A&M,,,Morgan State,,W,,74,69,5,,,True
71,1991-92,1992-03-06,,Charleston Southern,,,Radford,,W,,88,83,5,,,True
72,1991-92,1992-03-06,,Saint Peter's,,,Canisius,,W,,71,54,17,,,True
73,1991-92,1992-03-06,,Howard,,,South Carolina State,,W,,76,73,3,,,True
74,1991-92,1992-03-06,,North Texas,,,Stephen F. Austin,,W,,91,71,20,,,True
75,1991-92,1992-03-06,,Samford,,,Stetson,,W,,58,44,14,,,True
76,1991-92,1992-03-06,,Eastern Kentucky,,,Tennessee State,,W,,88,67,21,,,True
77,1991-92,1992-03-06,,Tennessee Tech,,,Austin Peay,,W,,89,68,21,,,True
78,1991-92,1992-03-06,,UT Arlington,,,Nicholls State,,W,,77,62,15,,,True
79,1991-92,1992-03-06,,Chattanooga,,,Virginia Military Institute,,W,,84,49,35,,,True
80,1991-92,1992-03-06,,Appalachian State,,,Western Carolina,,W,,86,69,17,,,True
81,1991-92,1992-03-06,,Western Kentucky,,,South Alabama,,W,,95,94,1,,1,True
82,1991-92,1992-03-07,,Bucknell,,,Army,,W,,74,55,19,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,1991-92,1992-03-07,,Campbell,,,Charleston Southern,,W,,67,53,14,,,True
85,1991-92,1992-03-07,,Chattanooga,,,Marshall,,W,,84,68,16,,,True
86,1991-92,1992-03-07,,American,,,East Carolina,,W,,76,69,7,,,True
87,1991-92,1992-03-07,,East Tennessee State,,,Appalachian State,,W,,77,69,8,,,True
88,1991-92,1992-03-07,,Howard,,,Florida A&M,,W,,67,65,2,,,True
89,1991-92,1992-03-07,,Holy Cross,,,Lafayette,,W,,87,71,16,,,True
90,1991-92,1992-03-07,,Louisiana,,,Little Rock,,W,,64,61,3,,,True
91,1991-92,1992-03-07,,Louisiana-Monroe,,,North Texas,,W,,78,71,7,,,True
92,1991-92,1992-03-07,,Iona,,,Loyola (MD),,W,,59,53,6,,,True
93,1991-92,1992-03-07,,Missouri State,,,Creighton,,W,,75,69,6,,,True
94,1991-92,1992-03-07,,Murray State,,,Morehead State,,W,,109,77,32,,,True
95,1991-92,1992-03-07,,Fordham,,,Navy,,W,,77,59,18,,,True
96,1991-92,1992-03-07,,Illinois State,,,Northern Iowa,,W,,70,58,12,,,True
97,1991-92,1992-03-07,,Old Dominion,,,UNC Wilmington,,W,,77,67,10,,,True
98,1991-92,1992-03-07,,Richmond,,,George Mason,,W,,74,59,15,,,True
99,1991-92,1992-03-07,,Rider,,,Brooklyn,,W,,67,59,8,,,True
100,1991-92,1992-03-07,,Manhattan,,,Saint Peter's,,W,,68,56,12,,,True
101,1991-92,1992-03-07,,Gonzaga,,,San Diego,,W,,61,48,13,,,True
102,1991-92,1992-03-07,,San Francisco,,,Loyola Marymount,,W,,100,85,15,,,True
103,1991-92,1992-03-07,,Santa Clara,,,Saint Mary's (CA),,W,,59,57,2,,,True
0,1991-92,1992-03-07,,Siena,,,Niagara,,W,,83,57,26,,,True
1,1991-92,1992-03-07,,Rutgers,,,St. Bonaventure,,W,,93,72,21,,,True
2,1991-92,1992-03-07,,Eastern Kentucky,,,Tennessee Tech,,W,,72,67,5,,,True
3,1991-92,1992-03-07,,Towson,,,Buffalo,,W,,122,58,64,,,True
4,1991-92,1992-03-07,,Tulsa,,,Indiana State,,W,,77,65,12,,,True
5,1991-92,1992-03-07,,Louisiana Tech,,,Western Kentucky,,W,,74,60,14,,,True
6,1991-92,1992-03-07,,Southern Illinois,,,Wichita State,,W,,67,63,4,,,True
7,1991-92,1992-03-07,,James Madison,,,William & Mary,,W,,77,53,24,,,True
8,1991-92,1992-03-08,,East Tennessee State,,,Chattanooga,,W,,74,62,12,,,True
9,1991-92,1992-03-08,,Green Bay,,,Western Illinois,,W,,59,37,22,,,True
10,1991-92,1992-03-08,,Bucknell,,,Holy Cross,,W,,86,77,9,,,True
11,1991-92,1992-03-08,,James Madison,,,American,,W,,81,57,24,,,True
12,1991-92,1992-03-08,,Louisiana,,,Louisiana Tech,,W,,75,71,4,,,True
13,1991-92,1992-03-08,,Manhattan,,,Iona,,W,,79,78,1,,,True
14,1991-92,1992-03-08,,Missouri State,,,Illinois State,,W,,61,58,3,,1,True
15,1991-92,1992-03-08,,Murray State,,,Eastern Kentucky,,W,,81,60,21,,,True
16,1991-92,1992-03-08,,Illinois-Chicago,,,Northern Illinois,,W,,80,66,14,,,True
17,1991-92,1992-03-08,,Rhode Island,,,George Washington,,W,,75,66,9,,,True
18,1991-92,1992-03-08,,Old Dominion,,,Richmond,,W,,62,58,4,,,True
19,1991-92,1992-03-08,,Massachusetts,25,,Rutgers,,W,,106,94,12,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1991-92,1992-03-08,,Pepperdine,,,San Francisco,,W,,67,65,2,,,True
22,1991-92,1992-03-08,,Gonzaga,,,Santa Clara,,W,,54,51,3,,,True
23,1991-92,1992-03-08,,Temple,,,Saint Joseph's,,W,,75,59,16,,,True
24,1991-92,1992-03-08,,Towson,,,Rider,,W,,90,77,13,,,True
25,1991-92,1992-03-08,,Tulsa,,,Southern Illinois,,W,,82,79,3,,,True
26,1991-92,1992-03-08,,West Virginia,,,Duquesne,,W,,76,69,7,,,True
27,1991-92,1992-03-08,,Eastern Illinois,,,Wright State,,W,,84,72,12,,,True
28,1991-92,1992-03-09,,Eastern Illinois,,,Green Bay,,W,,75,65,10,,,True
29,1991-92,1992-03-09,,La Salle,,,Manhattan,,W,,79,78,1,,,True
30,1991-92,1992-03-09,,Old Dominion,,,James Madison,,W,,78,73,5,,,True
31,1991-92,1992-03-09,,Pepperdine,,,Gonzaga,,W,,73,70,3,,,True
32,1991-92,1992-03-09,,Massachusetts,22,,Rhode Island,,W,,78,67,11,,,True
33,1991-92,1992-03-09,,West Virginia,,,Temple,,W,,44,41,3,,,True
34,1991-92,1992-03-09,,Towson,,,Hofstra,,W,,69,61,8,,,True
35,1991-92,1992-03-10,,Fordham,,,Bucknell,,W,,70,65,5,,,True
36,1991-92,1992-03-10,,Eastern Illinois,,,Illinois-Chicago,,W,,83,68,15,,,True
37,1991-92,1992-03-11,,Brigham Young,,,Air Force,,W,,72,51,21,,,True
38,1991-92,1992-03-11,,Utah,,,Hawaii,,W,,81,69,12,,,True
39,1991-92,1992-03-11,,New Mexico,,,Wyoming,,W,,89,83,6,,,True
40,1991-92,1992-03-12,,Butler,,,Detroit Mercy,,W,,87,70,17,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1991-92,1992-03-12,,Idaho,,,Boise State,,W,,75,56,19,,,True
43,1991-92,1992-03-12,,Loyola (IL),,,Dayton,,W,,83,73,10,,,True
44,1991-92,1992-03-12,,Maryland,,,Clemson,,W,,81,75,6,,,True
45,1991-92,1992-03-12,,Memphis,,,UAB,,W,,79,67,12,,,True
46,1991-92,1992-03-12,,Georgia,,,Mississippi,,W,,85,66,19,,,True
47,1991-92,1992-03-12,,Miami (FL),,,Pittsburgh,,W,,83,71,12,,,True
48,1991-92,1992-03-12,,Boston College,,,Providence,,W,,78,68,10,,,True
49,1991-92,1992-03-12,,Marquette,,,Saint Louis,,W,,74,63,11,,,True
50,1991-92,1992-03-12,,Tennessee,,,South Carolina,,W,,70,63,7,,,True
51,1991-92,1992-03-12,,UTEP,,,New Mexico,,W,,83,72,11,,,True
52,1991-92,1992-03-12,,Brigham Young,,,Utah,,W,,75,62,13,,,True
53,1991-92,1992-03-12,,Vanderbilt,,,Mississippi State,,W,,77,55,22,,,True
54,1991-92,1992-03-12,,Weber State,,,Idaho State,,W,,92,74,18,,,True
55,1991-92,1992-03-13,,UC Irvine,,,UC Santa Barbara,,W,,88,67,21,,,True
56,1991-92,1992-03-13,,Ball State,,,Central Michigan,,W,,79,65,14,,,True
57,1991-92,1992-03-13,,Memphis,,,DePaul,19,W,,95,75,20,,,True
58,1991-92,1992-03-13,,Duke,1,,Maryland,,W,,94,87,7,,,True
59,1991-92,1992-03-13,,Arkansas,6,,Georgia,,W,,73,60,13,,,True
60,1991-92,1992-03-13,,Kansas,3,,Colorado,,W,,84,66,18,,,True
61,1991-92,1992-03-13,,Evansville,,,Loyola (IL),,W,,65,49,16,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1991-92,1992-03-13,,Cincinnati,12,,Marquette,,W,,62,49,13,,,True
64,1991-92,1992-03-13,,Georgetown,21,,Miami (FL),,W,,77,64,13,,,True
65,1991-92,1992-03-13,,Miami (OH),,,Eastern Michigan,,W,,67,66,1,,,True
66,1991-92,1992-03-13,,Iowa State,,,Missouri,13,W,,80,75,5,,,True
67,1991-92,1992-03-13,,New Mexico State,,,Fresno State,,W,,86,85,1,,1,True
68,1991-92,1992-03-13,,Florida State,18,,NC State,,W,,93,80,13,,,True
69,1991-92,1992-03-13,,Bowling Green State,,,Ohio,,W,,54,46,8,,,True
70,1991-92,1992-03-13,,Oklahoma,24,,Nebraska,,W,,107,85,22,,,True
71,1991-92,1992-03-13,,Oklahoma State,11,,Kansas State,,W,,81,57,24,,,True
72,1991-92,1992-03-13,,Seton Hall,15,,Boston College,,W,,62,60,2,,,True
73,1991-92,1992-03-13,,Houston,,,Southern Methodist,,W,,73,62,11,,,True
74,1991-92,1992-03-13,,Southern Mississippi,,,South Florida,,W,,92,87,5,,,True
75,1991-92,1992-03-13,,Louisiana State,23,,Tennessee,,W,,99,89,10,,,True
76,1991-92,1992-03-13,,Texas,,,Texas A&M,,W,,88,69,19,,,True
77,1991-92,1992-03-13,,TCU,,,Baylor,,W,,62,55,7,,,True
78,1991-92,1992-03-13,,Brigham Young,,,UTEP,,W,,73,71,2,,,True
79,1991-92,1992-03-13,,Texas Tech,,,Rice,,W,,65,62,3,,,True
80,1991-92,1992-03-13,,Pacific,,,Utah State,,W,,86,69,17,,,True
81,1991-92,1992-03-13,,Kentucky,9,,Vanderbilt,,W,,76,57,19,,,True
82,1991-92,1992-03-13,,Syracuse,,,Villanova,,W,,55,52,3,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,1991-92,1992-03-13,,Georgia Tech,,,Virginia,,W,,68,56,12,,,True
85,1991-92,1992-03-13,,Charlotte,,,Virginia Tech,,W,,70,52,18,,,True
86,1991-92,1992-03-13,,North Carolina,20,,Wake Forest,,W,,80,65,15,,,True
87,1991-92,1992-03-13,,Nevada,,,Weber State,,W,,92,83,9,,,True
88,1991-92,1992-03-13,,Western Michigan,,,Kent State,,W,,61,57,4,,,True
89,1991-92,1992-03-13,,Butler,,,Xavier,,W,,78,61,17,,,True
90,1991-92,1992-03-14,,Alabama,17,,Arkansas,6,W,,90,89,1,,,True
91,1991-92,1992-03-14,,Evansville,,,Butler,,W,,95,76,19,,,True
92,1991-92,1992-03-14,,Duke,1,,Georgia Tech,,W,,89,76,13,,,True
93,1991-92,1992-03-14,,Kansas,3,,Oklahoma,24,W,,85,67,18,,,True
94,1991-92,1992-03-14,,Kentucky,9,,Louisiana State,23,W,,80,74,6,,,True
95,1991-92,1992-03-14,,Cincinnati,12,,Memphis,,W,,75,63,12,,,True
96,1991-92,1992-03-14,,Miami (OH),,,Bowling Green State,,W,,70,60,10,,,True
97,1991-92,1992-03-14,,North Carolina,20,,Florida State,18,W,,80,76,4,,,True
98,1991-92,1992-03-14,,Oklahoma State,11,,Iowa State,,W,,69,60,9,,,True
99,1991-92,1992-03-14,,Pacific,,,UC Irvine,,W,,81,69,12,,,True
100,1991-92,1992-03-14,,Charlotte,,,Southern Mississippi,,W,,76,72,4,,,True
101,1991-92,1992-03-14,,Syracuse,,,Seton Hall,15,W,,70,66,4,,,True
102,1991-92,1992-03-14,,Houston,,,TCU,,W,,80,77,3,,,True
103,1991-92,1992-03-14,,Texas,,,Texas Tech,,W,,97,87,10,,,True
0,1991-92,1992-03-14,,Tulane,,,Virginia Commonwealth,,W,,87,69,18,,,True
1,1991-92,1992-03-14,,Ball State,,,Western Michigan,,W,,65,61,4,,,True
2,1991-92,1992-03-15,,Kentucky,9,,Alabama,17,W,,80,54,26,,,True
3,1991-92,1992-03-15,,Miami (OH),,,Ball State,,W,,58,57,1,,,True
4,1991-92,1992-03-15,,Duke,1,,North Carolina,20,W,,94,74,20,,,True
5,1991-92,1992-03-15,,Kansas,3,,Oklahoma State,11,W,,66,57,9,,,True
6,1991-92,1992-03-15,,New Mexico State,,,Pacific,,W,,74,73,1,,,True
7,1991-92,1992-03-15,,Syracuse,,,Georgetown,21,W,,56,54,2,,,True
8,1991-92,1992-03-15,,Houston,,,Texas,,W,,91,72,19,,,True
9,1991-92,1992-03-15,,Charlotte,,,Tulane,,W,,64,63,1,,,True
10,1991-92,1992-03-19,,Alabama,13,,Stanford,,W,,80,75,5,,,True
11,1991-92,1992-03-19,,Arkansas,9,,Murray State,,W,,80,69,11,,,True
12,1991-92,1992-03-19,,Louisiana State,25,,Brigham Young,,W,,94,83,11,,,True
13,1991-92,1992-03-19,,Duke,1,,Campbell,,W,,82,56,26,,,True
14,1991-92,1992-03-19,,Connecticut,,,Nebraska,,W,,86,65,21,,,True
15,1991-92,1992-03-19,,Indiana,5,,Eastern Illinois,,W,,94,55,39,,,True
16,1991-92,1992-03-19,,Florida State,20,,Montana,,W,,78,68,10,,,True
17,1991-92,1992-03-19,,Georgetown,22,,South Florida,,W,,75,60,15,,,True
18,1991-92,1992-03-19,,Georgia Tech,,,Houston,,W,,65,60,5,,,True
19,1991-92,1992-03-19,,Iowa,,,Texas,,W,,98,92,6,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1991-92,1992-03-19,,Seton Hall,19,,La Salle,,W,,78,76,2,,,True
22,1991-92,1992-03-19,,Southern California,8,,Louisiana-Monroe,,W,,84,54,30,,,True
23,1991-92,1992-03-19,,Memphis,,,Pepperdine,,W,,80,70,10,,,True
24,1991-92,1992-03-19,,North Carolina,18,,Miami (OH),,W,,68,63,5,,,True
25,1991-92,1992-03-19,,Ohio State,3,,Mississippi Valley State,,W,,83,56,27,,,True
26,1991-92,1992-03-19,,Missouri,16,,West Virginia,,W,,89,78,11,,,True
27,1991-92,1992-03-20,,East Tennessee State,,,Arizona,10,W,,87,80,7,,,True
28,1991-92,1992-03-20,,Iowa State,,,Charlotte,,W,,76,74,2,,,True
29,1991-92,1992-03-20,,Cincinnati,12,,Delaware,,W,,85,47,38,,,True
30,1991-92,1992-03-20,,New Mexico State,,,DePaul,24,W,,81,73,8,,,True
