,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,neutral
61,2021-22,2022-02-05,,The Citadel,,,Samford,,W,,107,93,14,,,False
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
63,2021-22,2022-02-05,,Georgia,,,Auburn,1,L,,72,74,-2,,,False
64,2021-22,2022-02-05,,Massachusetts-Lowell,,,Vermont,,L,,67,78,-11,,,False
65,2021-22,2022-02-05,,Nebraska,,,Northwestern,,L,,63,87,-24,,,False
66,2021-22,2022-02-05,,Saint Joseph's,,,Fordham,,W,,72,69,3,,,False
67,2021-22,2022-02-05,,South Carolina,,,Tennessee,22,L,,57,81,-24,,,False
68,2021-22,2022-02-05,,Wagner,,,Long Island University,,W,,79,64,15,,,False
69,2021-22,2022-02-05,,Binghamton,,,Maine,,W,,69,60,9,,,False
70,2021-22,2022-02-05,,Evansville,,,Bradley,,L,,41,76,-35,,,False
71,2021-22,2022-02-05,,Gardner-Webb,,,North Carolina A&T,,W,,69,62,7,,,False
72,2021-22,2022-02-05,,George Washington,,,Davidson,,L,,73,78,-5,,,False
73,2021-22,2022-02-05,,Georgia State,,,South Alabama,,W,,69,62,7,,,False
74,2021-22,2022-02-05,,Georgia Tech,,,Clemson,,W,,69,64,5,,,False
75,2021-22,2022-02-05,,Hofstra,,,James Madison,,W,,85,78,7,,1,False
76,2021-22,2022-02-05,,Illinois-Chicago,,,Youngstown State,,L,,64,66,-2,,,False
77,2021-22,2022-02-05,,Kent State,,,Eastern Michigan,,W,,90,71,19,,,False
78,2021-22,2022-02-05,,La Salle,,,George Mason,,W,,83,78,5,,,False
79,2021-22,2022-02-05,,Lafayette,,,Bucknell,,W,,74,72,2,,1,False
80,2021-22,2022-02-05,,Lehigh,,,Boston University,,L,,74,80,-6,,,False
81,2021-22,2022-02-05,,North Dakota,,,Omaha,,W,,92,85,7,,,False
82,2021-22,2022-02-05,,North Dakota State,,,Denver,,W,,73,65,8,,,False
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
84,2021-22,2022-02-05,,Northeastern,,,Towson,,W,,58,53,5,,,False
85,2021-22,2022-02-05,,Ohio,,,Western Michigan,,W,,77,64,13,,,False
86,2021-22,2022-02-05,,Purdue,4,,Michigan,,W,,82,76,6,,,False
87,2021-22,2022-02-05,,Rhode Island,,,Massachusetts,,L,,67,78,-11,,,False
88,2021-22,2022-02-05,,Saint Francis (PA),,,Merrimack,,L,,64,65,-1,,1,False
89,2021-22,2022-02-05,,Saint Louis,,,Dayton,,W,,72,61,11,,,False
90,2021-22,2022-02-05,,Syracuse,,,Louisville,,W,,92,69,23,,,False
91,2021-22,2022-02-05,,Temple,,,Tulsa,,W,,67,58,9,,,False
92,2021-22,2022-02-05,,Texas,23,,Iowa State,20,W,,63,41,22,,,False
93,2021-22,2022-02-05,,Tulane,,,East Carolina,,W,,86,66,20,,,False
94,2021-22,2022-02-05,,West Virginia,,,Texas Tech,14,L,,53,60,-7,,,False
95,2021-22,2022-02-05,,Wofford,,,East Tennessee State,,W,,62,60,2,,,False
96,2021-22,2022-02-05,,Xavier,21,,DePaul,,L,,65,69,-4,,,False
97,2021-22,2022-02-05,,Little Rock,,,Louisiana-Monroe,,L,,72,75,-3,,1,False
98,2021-22,2022-02-05,,Florida,,,Mississippi,,W,,62,57,5,,1,False
99,2021-22,2022-02-05,,Grambling,,,Alabama State,,L,,72,80,-8,,,False
100,2021-22,2022-02-05,,NC State,,,Notre Dame,,L,,57,69,-12,,,False
101,2021-22,2022-02-05,,Rice,,,UTEP,,L,,70,72,-2,,,False
102,2021-22,2022-02-05,,Sam Houston State,,,Utah Valley,,L,,54,57,-3,,,False
103,2021-22,2022-02-05,,Stephen F. Austin,,,Utah Tech,,W,,81,52,29,,,False
0,2021-22,2022-02-05,,Abilene Christian,,,Texas-Rio Grande Valley,,W,,83,66,17,,,False
1,2021-22,2022-02-05,,UAB,,,Middle Tennessee,,W,,97,75,22,,,False
2,2021-22,2022-02-05,,American,,,Colgate,,L,,68,86,-18,,,False
3,2021-22,2022-02-05,,Bethune-Cookman,,,Prairie View,,W,,68,67,1,,,False
4,2021-22,2022-02-05,,California,,,Washington State,,L,,64,68,-4,,,False
5,2021-22,2022-02-05,,UC Santa Barbara,,,UC San Diego,,W,,84,48,36,,,False
6,2021-22,2022-02-05,,Central Arkansas,,,Stetson,,W,,79,75,4,,,False
7,2021-22,2022-02-05,,Central Michigan,,,Buffalo,,L,,54,74,-20,,,False
8,2021-22,2022-02-05,,Charlotte,,,Marshall,,W,,88,64,24,,,False
9,2021-22,2022-02-05,,Elon,,,College of Charleston,,L,,64,66,-2,,,False
10,2021-22,2022-02-05,,Florida A&M,,,Texas Southern,,L,,55,67,-12,,,False
11,2021-22,2022-02-05,,Florida Atlantic,,,Southern Mississippi,,W,,84,57,27,,,False
12,2021-22,2022-02-05,,Georgia Southern,,,Troy,,L,,52,61,-9,,,False
13,2021-22,2022-02-05,,Hartford,,,Albany (NY),,L,,52,71,-19,,,False
14,2021-22,2022-02-05,,Howard,,,Maryland-Eastern Shore,,W,,72,64,8,,,False
15,2021-22,2022-02-05,,Kansas,10,,Baylor,8,W,,83,59,24,,,False
16,2021-22,2022-02-05,,Morehead State,,,Austin Peay,,W,,77,52,25,,,False
17,2021-22,2022-02-05,,Mount St. Mary's,,,Bryant,,L,,61,62,-1,,,False
18,2021-22,2022-02-05,,North Alabama,,,North Florida,,L,,58,71,-13,,,False
19,2021-22,2022-02-05,,North Carolina Central,,,Coppin State,,W,,69,68,1,,,False
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
21,2021-22,2022-02-05,,Northern Arizona,,,Northern Colorado,,L,,71,74,-3,,,False
22,2021-22,2022-02-05,,Rutgers,,,Michigan State,13,W,,84,63,21,,,False
23,2021-22,2022-02-05,,South Carolina Upstate,,,Campbell,,L,,71,80,-9,,,False
24,2021-22,2022-02-05,,St. Francis (NY),,,Sacred Heart,,L,,62,66,-4,,1,False
25,2021-22,2022-02-05,,Tennessee-Martin,,,Tennessee State,,L,,61,69,-8,,,False
26,2021-22,2022-02-05,,Texas A&M,,,Missouri,,L,,66,70,-4,,,False
27,2021-22,2022-02-05,,Virginia Commonwealth,,,Duquesne,,W,,71,62,9,,,False
28,2021-22,2022-02-05,,William & Mary,,,UNC Wilmington,,L,,70,92,-22,,,False
29,2021-22,2022-02-05,,Arizona,7,,Southern California,19,W,,72,63,9,,,False
30,2021-22,2022-02-05,,Arkansas State,,,Louisiana,,W,,67,58,9,,,False
31,2021-22,2022-02-05,,Bowling Green State,,,Northern Illinois,,W,,87,65,22,,,False
32,2021-22,2022-02-05,,Charleston Southern,,,Longwood,,L,,67,69,-2,,,False
33,2021-22,2022-02-05,,Hampton,,,Winthrop,,L,,57,69,-12,,,False
34,2021-22,2022-02-05,,Incarnate Word,,,New Orleans,,W,,78,70,8,,,False
35,2021-22,2022-02-05,,Jacksonville State,,,Jacksonville,,W,,64,58,6,,,False
36,2021-22,2022-02-05,,Lipscomb,,,Florida Gulf Coast,,L,,68,77,-9,,,False
37,2021-22,2022-02-05,,Loyola (MD),,,Navy,,L,,55,56,-1,,,False
38,2021-22,2022-02-05,,McNeese State,,,Northwestern State,,W,,93,84,9,,,False
39,2021-22,2022-02-05,,Mississippi Valley State,,,Jackson State,,L,,65,69,-4,,,False
40,2021-22,2022-02-05,,Radford,,,Presbyterian,,L,,70,78,-8,,,False
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
42,2021-22,2022-02-05,,Southeast Missouri State,,,Eastern Illinois,,W,,63,56,7,,,False
43,2021-22,2022-02-05,,Virginia,,,Miami (FL),,W,,71,58,13,,,False
44,2021-22,2022-02-05,,Arkansas-Pine Bluff,,,Alcorn State,,L,,64,70,-6,,,False
45,2021-22,2022-02-05,,Boise State,,,San Jose State,,W,,76,60,16,,,False
46,2021-22,2022-02-05,,Brown,,,Dartmouth,,W,,62,60,2,,,False
47,2021-22,2022-02-05,,Colorado,,,Oregon State,,W,,86,63,23,,,False
48,2021-22,2022-02-05,,Cornell,,,Pennsylvania,,L,,68,73,-5,,,False
49,2021-22,2022-02-05,,Drake,,,Northern Iowa,,L,,69,74,-5,,1,False
50,2021-22,2022-02-05,,New Mexico State,,,Seattle,,W,,79,64,15,,,False
51,2021-22,2022-02-05,,North Carolina,,,Duke,9,L,,67,87,-20,,,False
52,2021-22,2022-02-05,,North Texas,,,UTSA,,W,,69,45,24,,,False
53,2021-22,2022-02-05,,Southern,,,Alabama A&M,,W,,73,64,9,,,False
54,2021-22,2022-02-05,,UT Arlington,,,Appalachian State,,L,,61,70,-9,,,False
55,2021-22,2022-02-05,,Texas State,,,Coastal Carolina,,W,,69,64,5,,,False
56,2021-22,2022-02-05,,Utah State,,,Nevada-Las Vegas,,W,,90,75,15,,,False
57,2021-22,2022-02-05,,Vanderbilt,,,Louisiana State,25,W,,75,66,9,,,False
58,2021-22,2022-02-05,,Wichita State,,,Southern Methodist,,W,,72,57,15,,,False
59,2021-22,2022-02-05,,Wisconsin,11,,Penn State,,W,,51,49,2,,,False
60,2021-22,2022-02-05,,Bellarmine,,,Kennesaw State,,L,,70,75,-5,,,False
61,2021-22,2022-02-05,,Columbia,,,Princeton,,L,,63,85,-22,,,False
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
63,2021-22,2022-02-05,,Eastern Kentucky,,,Liberty,,L,,84,91,-7,,,False
64,2021-22,2022-02-05,,Florida International,,,Louisiana Tech,,L,,82,86,-4,,,False
65,2021-22,2022-02-05,,High Point,,,UNC Asheville,,W,,91,83,8,,1,False
66,2021-22,2022-02-05,,Long Beach State,,,Cal Poly,,W,,78,65,13,,,False
67,2021-22,2022-02-05,,Maryland-Baltimore County,,,New Hampshire,,W,,88,77,11,,,False
68,2021-22,2022-02-05,,NJIT,,,Stony Brook,,W,,65,62,3,,,False
69,2021-22,2022-02-05,,Northern Kentucky,,,Detroit Mercy,,L,,68,74,-6,,,False
70,2021-22,2022-02-05,,Old Dominion,,,Western Kentucky,,L,,60,77,-17,,,False
71,2021-22,2022-02-05,,Pittsburgh,,,Virginia Tech,,L,,71,76,-5,,,False
72,2021-22,2022-02-05,,San Diego,,,Santa Clara,,L,,66,79,-13,,,False
73,2021-22,2022-02-05,,Valparaiso,,,Indiana State,,W,,79,72,7,,2,False
74,2021-22,2022-02-05,,Wright State,,,Oakland,,W,,75,64,11,,,False
75,2021-22,2022-02-05,,Yale,,,Harvard,,W,,58,55,3,,,False
76,2021-22,2022-02-05,,Air Force,,,New Mexico,,L,,77,91,-14,,,False
77,2021-22,2022-02-05,,Alabama,,,Kentucky,5,L,,55,66,-11,,,False
78,2021-22,2022-02-05,,Arkansas,,,Mississippi State,,W,,63,55,8,,,False
79,2021-22,2022-02-05,,UC Davis,,,Hawaii,,W,,68,65,3,,,False
80,2021-22,2022-02-05,,Grand Canyon,,,California Baptist,,W,,56,50,6,,,False
81,2021-22,2022-02-05,,Houston Christian,,,Southeastern Louisiana,,W,,93,80,13,,,False
82,2021-22,2022-02-05,,Idaho State,,,Montana,,W,,86,63,23,,,False
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
84,2021-22,2022-02-05,,Illinois State,,,Southern Illinois,,L,,69,75,-6,,,False
85,2021-22,2022-02-05,,Memphis,,,Central Florida,,W,,88,60,28,,,False
86,2021-22,2022-02-05,,Kansas City,,,Western Illinois,,W,,91,82,9,,,False
87,2021-22,2022-02-05,,Murray State,,,Southern Illinois-Edwardsville,,W,,79,59,20,,,False
88,2021-22,2022-02-05,,Oral Roberts,,,St. Thomas,,W,,88,66,22,,,False
89,2021-22,2022-02-05,,Pepperdine,,,Pacific,,W,,70,64,6,,,False
90,2021-22,2022-02-05,,Portland,,,San Francisco,,L,,71,74,-3,,,False
91,2021-22,2022-02-05,,South Dakota,,,South Dakota State,,L,,79,89,-10,,,False
92,2021-22,2022-02-05,,Tarleton State,,,Chicago State,,W,,57,54,3,,,False
93,2021-22,2022-02-05,,Tennessee Tech,,,Belmont,,L,,92,100,-8,,1,False
94,2021-22,2022-02-05,,TCU,,,Kansas State,,L,,63,75,-12,,,False
95,2021-22,2022-02-05,,Utah,,,Oregon,,L,,77,80,-3,,,False
96,2021-22,2022-02-05,,Weber State,,,Montana State,,L,,57,78,-21,,,False
97,2021-22,2022-02-05,,Southern Utah,,,Eastern Washington,,W,,84,72,12,,,False
98,2021-22,2022-02-05,,Arizona State,,,UCLA,3,W,,87,84,3,,3,False
99,2021-22,2022-02-05,,Brigham Young,,,Gonzaga,2,L,,57,90,-33,,,False
100,2021-22,2022-02-05,,Cal State Fullerton,,,Cal State Bakersfield,,W,,75,61,14,,,False
101,2021-22,2022-02-05,,Cal State Northridge,,,UC Irvine,,L,,70,75,-5,,,False
102,2021-22,2022-02-05,,Portland State,,,Sacramento State,,W,,73,65,8,,,False
103,2021-22,2022-02-05,,Saint Mary's (CA),,,Loyola Marymount,,W,,71,60,11,,,False
0,2021-22,2022-02-06,,Georgetown,,,Providence,15,L,,52,71,-19,,,False
1,2021-22,2022-02-06,,Canisius,,,Manhattan,,W,,77,70,7,,,False
2,2021-22,2022-02-06,,Niagara,,,Iona,,W,,80,71,9,,,False
3,2021-22,2022-02-06,,Ohio State,16,,Maryland,,W,,82,67,15,,,False
4,2021-22,2022-02-06,,Fairfield,,,Siena,,L,,56,62,-6,,,False
5,2021-22,2022-02-06,,Purdue-Fort Wayne,,,Green Bay,,W,,71,55,16,,,False
6,2021-22,2022-02-06,,Missouri State,,,Loyola (IL),,L,,62,71,-9,,,False
7,2021-22,2022-02-06,,Quinnipiac,,,Monmouth,,L,,63,76,-13,,,False
8,2021-22,2022-02-06,,Saint Peter's,,,Marist,,W,,66,50,16,,,False
9,2021-22,2022-02-06,,Cleveland State,,,Milwaukee,,W,,84,71,13,,,False
10,2021-22,2022-02-06,,Iowa,,,Minnesota,,W,,71,59,12,,,False
11,2021-22,2022-02-06,,Miami (OH),,,Akron,,L,,59,71,-12,,,False
12,2021-22,2022-02-06,,San Diego State,,,Nevada,,W,,65,63,2,,,False
13,2021-22,2022-02-06,,Stanford,,,Washington,,W,,87,69,18,,,False
14,2021-22,2022-02-06,,Cincinnati,,,Houston,6,L,,58,80,-22,,,False
15,2021-22,2022-02-06,,Fresno State,,,Wyoming,,L,,59,61,-2,,,False
16,2021-22,2022-02-07,,Florida International,,,Charlotte,,L,,68,81,-13,,,False
17,2021-22,2022-02-07,,Hofstra,,,UNC Wilmington,,W,,73,71,2,,,False
18,2021-22,2022-02-07,,Colgate,,,Holy Cross,,W,,87,60,27,,,False
19,2021-22,2022-02-07,,Massachusetts-Lowell,,,Hartford,,W,,85,75,10,,,False
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
21,2021-22,2022-02-07,,Belmont,,,Austin Peay,,W,,72,58,14,,,False
22,2021-22,2022-02-07,,Bethune-Cookman,,,Texas Southern,,L,,63,66,-3,,,False
23,2021-22,2022-02-07,,Charleston Southern,,,Toccoa Falls,,W,,97,60,37,,,False
24,2021-22,2022-02-07,,Delaware State,,,Howard,,L,,64,69,-5,,,False
25,2021-22,2022-02-07,,Drexel,,,James Madison,,W,,72,66,6,,,False
26,2021-22,2022-02-07,,Duke,7,,Virginia,,L,,68,69,-1,,,False
27,2021-22,2022-02-07,,East Tennessee State,,,Furman,,W,,75,71,4,,,False
28,2021-22,2022-02-07,,Florida A&M,,,Prairie View,,W,,61,60,1,,,False
29,2021-22,2022-02-07,,Hampton,,,Presbyterian,,W,,74,69,5,,,False
30,2021-22,2022-02-07,,Mercer,,,Chattanooga,,L,,72,74,-2,,1,False
31,2021-22,2022-02-07,,Middle Tennessee,,,UTSA,,W,,84,75,9,,,False
32,2021-22,2022-02-07,,Navy,,,Lafayette,,W,,68,44,24,,,False
33,2021-22,2022-02-07,,Richmond,,,George Mason,,W,,62,59,3,,,False
34,2021-22,2022-02-07,,South Florida,,,Temple,,W,,52,49,3,,,False
35,2021-22,2022-02-07,,Stony Brook,,,New Hampshire,,L,,65,67,-2,,,False
36,2021-22,2022-02-07,,Tennessee Tech,,,Eastern Illinois,,W,,84,58,26,,,False
37,2021-22,2022-02-07,,Virginia Tech,,,Pittsburgh,,W,,74,47,27,,,False
38,2021-22,2022-02-07,,Western Carolina,,,UNC Greensboro,,L,,49,68,-19,,,False
39,2021-22,2022-02-07,,Arkansas-Pine Bluff,,,Jackson State,,L,,47,60,-13,,,False
40,2021-22,2022-02-07,,Idaho State,,,Montana State,,L,,54,72,-18,,,False
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
42,2021-22,2022-02-07,,Mississippi Valley State,,,Alcorn State,,L,,71,79,-8,,,False
43,2021-22,2022-02-07,,North Dakota State,,,South Dakota,,W,,76,74,2,,,False
44,2021-22,2022-02-07,,North Texas,,,UTEP,,W,,66,58,8,,,False
45,2021-22,2022-02-07,,South Carolina State,,,North Carolina Central,,W,,74,68,6,,,False
46,2021-22,2022-02-07,,Arizona State,,,Arizona,4,L,,79,91,-12,,,False
47,2021-22,2022-02-07,,Grambling,,,Alabama A&M,,W,,58,50,8,,,False
48,2021-22,2022-02-07,,Montana,,,Southern Utah,,W,,78,67,11,,,False
49,2021-22,2022-02-07,,Northern Colorado,,,Northern Arizona,,W,,82,60,22,,,False
50,2021-22,2022-02-07,,Southern,,,Alabama State,,W,,72,58,14,,,False
51,2021-22,2022-02-07,,Southern Illinois-Edwardsville,,,Southeast Missouri State,,L,,47,76,-29,,,False
52,2021-22,2022-02-07,,Texas,20,,Kansas,8,W,,79,76,3,,,False
53,2021-22,2022-02-08,,Clemson,,,North Carolina,,L,,77,79,-2,,,False
54,2021-22,2022-02-08,,Connecticut,24,,Marquette,18,W,,80,72,8,,,False
55,2021-22,2022-02-08,,Florida Atlantic,,,Old Dominion,,W,,81,62,19,,,False
56,2021-22,2022-02-08,,Howard,,,Gallaudet,,W,,96,38,58,,,False
57,2021-22,2022-02-08,,Arkansas,,,Auburn,1,W,,80,76,4,,1,False
58,2021-22,2022-02-08,,Ball State,,,Central Michigan,,L,,85,89,-4,,1,False
59,2021-22,2022-02-08,,Buffalo,,,Eastern Michigan,,W,,102,64,38,,,False
60,2021-22,2022-02-08,,Indiana State,,,Evansville,,L,,56,65,-9,,,False
61,2021-22,2022-02-08,,Kent State,,,Bowling Green State,,W,,76,68,8,,,False
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
63,2021-22,2022-02-08,,La Salle,,,Saint Louis,,L,,57,75,-18,,,False
64,2021-22,2022-02-08,,Liberty,,,Lipscomb,,W,,78,69,9,,,False
65,2021-22,2022-02-08,,Miami (OH),,,Western Michigan,,W,,62,57,5,,,False
66,2021-22,2022-02-08,,Michigan State,17,,Wisconsin,14,L,,62,70,-8,,,False
67,2021-22,2022-02-08,,Monmouth,,,Marist,,L,,58,83,-25,,,False
68,2021-22,2022-02-08,,Rider,,,Manhattan,,W,,76,67,9,,,False
69,2021-22,2022-02-08,,South Carolina,,,Kentucky,5,L,,76,86,-10,,,False
70,2021-22,2022-02-08,,St. Bonaventure,,,Fordham,,W,,76,51,25,,,False
71,2021-22,2022-02-08,,Texas A&M,,,Louisiana State,,L,,68,76,-8,,,False
72,2021-22,2022-02-08,,TCU,,,Oklahoma State,,W,,77,73,4,,,False
73,2021-22,2022-02-08,,Toledo,,,Ohio,,W,,77,62,15,,,False
74,2021-22,2022-02-08,,Virginia Commonwealth,,,Rhode Island,,W,,73,64,9,,,False
75,2021-22,2022-02-08,,West Virginia,,,Iowa State,,W,,79,63,16,,,False
76,2021-22,2022-02-08,,Boston College,,,Syracuse,,L,,64,73,-9,,,False
77,2021-22,2022-02-08,,Northern Illinois,,,Akron,,L,,64,70,-6,,,False
78,2021-22,2022-02-08,,Rice,,,Jarvis Christian,,W,,98,63,35,,,False
79,2021-22,2022-02-08,,St. John's (NY),,,Villanova,15,L,,69,75,-6,,,False
80,2021-22,2022-02-08,,St. Thomas,,,Kansas City,,L,,67,76,-9,,,False
81,2021-22,2022-02-08,,Tulsa,,,East Carolina,,L,,71,73,-2,,,False
82,2021-22,2022-02-08,,Central Florida,,,Wichita State,,W,,71,66,5,,,False
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
84,2021-22,2022-02-08,,Creighton,,,Butler,,W,,54,52,2,,,False
85,2021-22,2022-02-08,,Northwestern,,,Indiana,,W,,59,51,8,,,False
86,2021-22,2022-02-08,,Penn State,,,Michigan,,L,,57,58,-1,,,False
87,2021-22,2022-02-08,,Purdue,3,,Illinois,13,W,,84,68,16,,,False
88,2021-22,2022-02-08,,Vanderbilt,,,Missouri,,W,,70,62,8,,,False
89,2021-22,2022-02-08,,Wyoming,,,Utah State,,W,,78,76,2,,1,False
90,2021-22,2022-02-08,,Long Beach State,,,Cal State Fullerton,,W,,71,61,10,,,False
91,2021-22,2022-02-08,,Nevada-Las Vegas,,,Air Force,,W,,78,44,34,,,False
92,2021-22,2022-02-08,,San Francisco,,,Portland,,L,,68,69,-1,,,False
93,2021-22,2022-02-08,,Southern California,21,,Pacific,,W,,74,68,6,,,False
94,2021-22,2022-02-08,,Nevada,,,Colorado State,,L,,72,82,-10,,,False
95,2021-22,2022-02-08,,Santa Clara,,,Saint Mary's (CA),22,W,,77,72,5,,,False
96,2021-22,2022-02-08,,Stanford,,,UCLA,12,L,,70,79,-9,,,False
97,2021-22,2022-02-09,,Cornell,,,Columbia,,W,,88,75,13,,,False
98,2021-22,2022-02-09,,Florida,,,Georgia,,W,,72,63,9,,,False
99,2021-22,2022-02-09,,UNC Asheville,,,Hampton,,W,,69,53,16,,,False
100,2021-22,2022-02-09,,Albany (NY),,,Maine,,L,,63,73,-10,,,False
101,2021-22,2022-02-09,,Boston University,,,Army,,W,,75,74,1,,,False
102,2021-22,2022-02-09,,Bucknell,,,American,,W,,68,66,2,,,False
103,2021-22,2022-02-09,,Campbell,,,Gardner-Webb,,L,,45,57,-12,,,False
0,2021-22,2022-02-09,,Chattanooga,,,Western Carolina,,W,,65,47,18,,,False
1,2021-22,2022-02-09,,Colgate,,,Lehigh,,W,,78,62,16,,,False
2,2021-22,2022-02-09,,Davidson,,,Saint Joseph's,,W,,73,67,6,,1,False
3,2021-22,2022-02-09,,Dayton,,,Duquesne,,W,,75,54,21,,,False
4,2021-22,2022-02-09,,Delaware State,,,Maryland-Eastern Shore,,L,,50,58,-8,,,False
5,2021-22,2022-02-09,,Fairfield,,,Quinnipiac,,L,,60,69,-9,,,False
6,2021-22,2022-02-09,,Florida Gulf Coast,,,North Alabama,,W,,92,60,32,,,False
7,2021-22,2022-02-09,,George Mason,,,Richmond,,W,,87,84,3,,1,False
8,2021-22,2022-02-09,,Harvard,,,Yale,,L,,59,62,-3,,,False
9,2021-22,2022-02-09,,Holy Cross,,,Loyola (MD),,W,,68,64,4,,,False
10,2021-22,2022-02-09,,Jacksonville,,,Eastern Kentucky,,W,,81,68,13,,,False
11,2021-22,2022-02-09,,Kennesaw State,,,Central Arkansas,,W,,83,72,11,,,False
12,2021-22,2022-02-09,,Maryland-Baltimore County,,,Hartford,,W,,68,64,4,,,False
13,2021-22,2022-02-09,,Massachusetts,,,George Washington,,L,,68,77,-9,,,False
14,2021-22,2022-02-09,,Miami (FL),,,Georgia Tech,,W,,79,70,9,,,False
15,2021-22,2022-02-09,,New Hampshire,,,NJIT,,L,,55,60,-5,,,False
16,2021-22,2022-02-09,,North Carolina A&T,,,Charleston Southern,,W,,62,51,11,,,False
17,2021-22,2022-02-09,,NC State,,,Wake Forest,,L,,51,69,-18,,,False
18,2021-22,2022-02-09,,North Florida,,,Bellarmine,,L,,70,73,-3,,,False
19,2021-22,2022-02-09,,Notre Dame,,,Louisville,,W,,63,57,6,,,False
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
21,2021-22,2022-02-09,,Presbyterian,,,High Point,,L,,70,79,-9,,,False
22,2021-22,2022-02-09,,Robert Morris,,,Detroit Mercy,,L,,62,79,-17,,,False
23,2021-22,2022-02-09,,Rutgers,,,Ohio State,16,W,,66,64,2,,,False
24,2021-22,2022-02-09,,Seton Hall,,,Xavier,25,W,,73,71,2,,,False
25,2021-22,2022-02-09,,South Florida,,,Cincinnati,,L,,59,70,-11,,,False
26,2021-22,2022-02-09,,Southern Methodist,,,Houston,6,W,,85,83,2,,,False
27,2021-22,2022-02-09,,Stetson,,,Jacksonville State,,W,,63,57,6,,,False
28,2021-22,2022-02-09,,Stony Brook,,,Massachusetts-Lowell,,W,,87,85,2,,,False
29,2021-22,2022-02-09,,Vermont,,,Binghamton,,W,,82,51,31,,,False
30,2021-22,2022-02-09,,Winthrop,,,Radford,,W,,58,48,10,,,False
31,2021-22,2022-02-09,,Youngstown State,,,Oakland,,W,,78,71,7,,,False
32,2021-22,2022-02-09,,Drake,,,Missouri State,,L,,62,66,-4,,,False
33,2021-22,2022-02-09,,Green Bay,,,Wright State,,L,,62,79,-17,,,False
34,2021-22,2022-02-09,,Illinois State,,,Valparaiso,,W,,78,75,3,,1,False
35,2021-22,2022-02-09,,Kansas State,,,Baylor,10,L,,60,75,-15,,,False
36,2021-22,2022-02-09,,Memphis,,,Tulane,,W,,80,69,11,,,False
37,2021-22,2022-02-09,,Milwaukee,,,Northern Kentucky,,L,,39,75,-36,,,False
38,2021-22,2022-02-09,,Mississippi,,,Alabama,,L,,83,97,-14,,,False
39,2021-22,2022-02-09,,Northern Iowa,,,Southern Illinois,,W,,53,44,9,,,False
40,2021-22,2022-02-09,,Samford,,,Wofford,,W,,65,60,5,,1,False
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,False
42,2021-22,2022-02-09,,Bradley,,,Loyola (IL),,W,,68,61,7,,,False
43,2021-22,2022-02-09,,DePaul,,,Georgetown,,W,,82,74,8,,,False
44,2021-22,2022-02-09,,Florida State,,,Pittsburgh,,L,,51,56,-5,,,False
45,2021-22,2022-02-09,,Mississippi State,,,Tennessee,19,L,,63,72,-9,,,False
46,2021-22,2022-02-09,,Nebraska,,,Minnesota,,W,,78,65,13,,,False
47,2021-22,2022-02-09,,Oklahoma,,,Texas Tech,9,W,,70,55,15,,,False
48,2021-22,2022-02-09,,Oregon State,,,California,,L,,61,63,-2,,,False
49,2021-22,2022-02-09,,San Jose State,,,San Diego State,,L,,62,72,-10,,,False
50,2021-22,2022-02-10,,Towson,,,William & Mary,,W,,75,60,15,,,False
51,2021-22,2022-02-10,,Wagner,,,Mount St. Mary's,,W,,69,57,12,,,False
52,2021-22,2022-02-10,,Appalachian State,,,Georgia Southern,,W,,65,61,4,,,False
53,2021-22,2022-02-10,,North Carolina Central,,,Warren Wilson,,W,,115,43,72,,,False
54,2021-22,2022-02-10,,UAB,,,Southern Mississippi,,W,,84,63,21,,,False
55,2021-22,2022-02-10,,Central Michigan,,,Ohio,,L,,72,81,-9,,,False
56,2021-22,2022-02-10,,Charlotte,,,Louisiana Tech,,L,,77,82,-5,,,False
57,2021-22,2022-02-10,,Cleveland State,,,Illinois-Chicago,,L,,75,76,-1,,,False
58,2021-22,2022-02-10,,Coastal Carolina,,,Georgia State,,L,,50,61,-11,,,False
