,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,neutral
76,2007-08,2007-12-23,,Purdue,,,Missouri State,,W,,72,70,2,,,True
77,2007-08,2007-12-23,,Texas-Rio Grande Valley,,,Texas Southern,,W,,78,60,18,,,True
78,2007-08,2007-12-28,,Rhode Island,25,,Eastern Michigan,,W,,92,75,17,,,True
79,2007-08,2007-12-28,,Cal State Fullerton,,,Furman,,W,,103,72,31,,,True
80,2007-08,2007-12-28,,Virginia Tech,,,Hofstra,,W,,84,59,25,,,True
81,2007-08,2007-12-28,,Mississippi,22,,Southern Mississippi,,W,,78,58,20,,,True
82,2007-08,2007-12-28,,Niagara,,,Morgan State,,W,,73,53,20,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,2007-08,2007-12-28,,Minnesota,,,Nicholls State,,W,,77,32,45,,,True
85,2007-08,2007-12-29,,Wright State,,,Belmont,,W,,78,74,4,,1,True
86,2007-08,2007-12-29,,Florida,,,Temple,,W,,86,69,17,,,True
87,2007-08,2007-12-29,,Rhode Island,25,,Georgia Southern,,W,,85,80,5,,,True
88,2007-08,2007-12-29,,Tennessee,11,,Gonzaga,,W,,82,72,10,,,True
89,2007-08,2007-12-29,,Marist,,,Hofstra,,W,,73,67,6,,,True
90,2007-08,2007-12-29,,Furman,,,Howard,,W,,67,62,5,,,True
91,2007-08,2007-12-29,,Minnesota,,,Kennesaw State,,W,,83,66,17,,,True
92,2007-08,2007-12-29,,Bucknell,,,Long Beach State,,W,,61,57,4,,,True
93,2007-08,2007-12-29,,Winthrop,,,Miami (FL),19,W,,76,70,6,,,True
94,2007-08,2007-12-29,,Denver,,,Morgan State,,W,,54,44,10,,,True
95,2007-08,2007-12-29,,Stephen F. Austin,,,Paul Quinn,,W,,98,62,36,,,True
96,2007-08,2007-12-29,,James Madison,,,South Carolina State,,W,,84,75,9,,,True
97,2007-08,2007-12-29,,Oklahoma,,,West Virginia,23,W,,88,82,6,,2,True
98,2007-08,2007-12-30,,Nicholls State,,,Kennesaw State,,W,,84,68,16,,,True
99,2007-08,2007-12-30,,Belmont,,,Murray State,,W,,84,67,17,,,True
100,2007-08,2007-12-30,,Mercer,,,South Carolina State,,W,,76,73,3,,,True
101,2007-08,2007-12-30,,Long Island University,,,Texas-Rio Grande Valley,,W,,95,83,12,,,True
102,2007-08,2007-12-31,,Texas-Rio Grande Valley,,,NJIT,,W,,76,61,15,,,True
103,2007-08,2007-12-31,,Xavier,,,Kansas State,,W,,103,77,26,,,True
0,2007-08,2008-01-05,,Arkansas,,,Baylor,,W,,85,78,7,,,True
1,2007-08,2008-01-05,,Gonzaga,,,Georgia,,W,,75,67,8,,,True
2,2007-08,2008-01-05,,Mississippi State,,,Lafayette,,W,,77,53,24,,,True
3,2007-08,2008-01-20,,West Virginia,,,South Florida,,W,,69,52,17,,,True
4,2007-08,2008-01-23,,West Virginia,,,Marshall,,W,,66,64,2,,,True
5,2007-08,2008-03-05,,Jacksonville,,,Mercer,,W,,65,57,8,,,True
6,2007-08,2008-03-06,,Missouri State,,,Evansville,,W,,69,46,23,,,True
7,2007-08,2008-03-06,,Winthrop,,,High Point,,W,,61,53,8,,,True
8,2007-08,2008-03-06,,Gardner-Webb,,,Stetson,,W,,82,63,19,,,True
9,2007-08,2008-03-06,,Indiana State,,,Wichita State,,W,,71,67,4,,,True
10,2007-08,2008-03-07,,Austin Peay,,,Tennessee-Martin,,W,,78,77,1,,,True
11,2007-08,2008-03-07,,Creighton,,,Bradley,,W,,74,70,4,,,True
12,2007-08,2008-03-07,,College of Charleston,,,The Citadel,,W,,66,48,18,,,True
13,2007-08,2008-03-07,,Delaware,,,Drexel,,W,,60,51,9,,,True
14,2007-08,2008-03-07,,Elon,,,Furman,,W,,52,37,15,,,True
15,2007-08,2008-03-07,,Jacksonville,,,Gardner-Webb,,W,,89,80,9,,,True
16,2007-08,2008-03-07,,William & Mary,,,Georgia State,,W,,58,57,1,,,True
17,2007-08,2008-03-07,,Towson,,,Hofstra,,W,,81,66,15,,,True
18,2007-08,2008-03-07,,Drake,20,,Indiana State,,W,,68,46,22,,,True
19,2007-08,2008-03-07,,Canisius,,,Iona,,W,,64,59,5,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,2007-08,2008-03-07,,Northeastern,,,James Madison,,W,,73,55,18,,,True
22,2007-08,2008-03-07,,Illinois-Chicago,,,Loyola (IL),,W,,60,49,11,,,True
23,2007-08,2008-03-07,,San Francisco,,,Loyola Marymount,,W,,79,60,19,,,True
24,2007-08,2008-03-07,,Stony Brook,,,Maine,,W,,73,65,8,,1,True
25,2007-08,2008-03-07,,Illinois State,,,Missouri State,,W,,63,58,5,,,True
26,2007-08,2008-03-07,,Pepperdine,,,Portland,,W,,50,48,2,,1,True
27,2007-08,2008-03-07,,Manhattan,,,Saint Peter's,,W,,73,59,14,,,True
28,2007-08,2008-03-07,,Northern Iowa,,,Southern Illinois,,W,,54,49,5,,,True
29,2007-08,2008-03-07,,Wofford,,,Western Carolina,,W,,58,49,9,,,True
30,2007-08,2008-03-07,,Valparaiso,,,Wright State,,W,,72,67,5,,,True
31,2007-08,2008-03-08,,Boston University,,,Albany (NY),,W,,68,64,4,,1,True
32,2007-08,2008-03-08,,UNC Greensboro,,,Appalachian State,,W,,63,46,17,,,True
33,2007-08,2008-03-08,,Rider,,,Canisius,,W,,75,71,4,,,True
34,2007-08,2008-03-08,,Elon,,,Chattanooga,,W,,60,57,3,,,True
35,2007-08,2008-03-08,,College of Charleston,,,Georgia Southern,,W,,87,73,14,,,True
36,2007-08,2008-03-08,,Drake,20,,Creighton,,W,,75,67,8,,,True
37,2007-08,2008-03-08,,UNC Wilmington,,,Delaware,,W,,82,59,23,,,True
38,2007-08,2008-03-08,,Loyola (MD),,,Fairfield,,W,,64,59,5,,,True
39,2007-08,2008-03-08,,IUPUI,,,Kansas City,,W,,69,65,4,,,True
40,2007-08,2008-03-08,,Hartford,,,New Hampshire,,W,,68,65,3,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,2007-08,2008-03-08,,Marist,,,Niagara,,W,,66,62,4,,,True
43,2007-08,2008-03-08,,George Mason,,,Northeastern,,W,,63,52,11,,,True
44,2007-08,2008-03-08,,Illinois State,,,Northern Iowa,,W,,56,42,14,,,True
45,2007-08,2008-03-08,,William & Mary,,,Old Dominion,,W,,63,60,3,,,True
46,2007-08,2008-03-08,,Oral Roberts,,,Centenary (LA),,W,,84,56,28,,,True
47,2007-08,2008-03-08,,Santa Clara,,,San Francisco,,W,,51,50,1,,,True
48,2007-08,2008-03-08,,Maryland-Baltimore County,,,Stony Brook,,W,,76,60,16,,,True
49,2007-08,2008-03-08,,Cleveland State,,,Valparaiso,,W,,78,73,5,,,True
50,2007-08,2008-03-08,,Davidson,25,,Wofford,,W,,82,49,33,,,True
51,2007-08,2008-03-09,,Hartford,,,Boston University,,W,,59,52,7,,,True
52,2007-08,2008-03-09,,Elon,,,College of Charleston,,W,,75,61,14,,,True
53,2007-08,2008-03-09,,Little Rock,,,Florida Atlantic,,W,,66,60,6,,,True
54,2007-08,2008-03-09,,Drake,20,,Illinois State,,W,,79,49,30,,,True
55,2007-08,2008-03-09,,Rider,,,Marist,,W,,76,71,5,,,True
56,2007-08,2008-03-09,,Davidson,25,,UNC Greensboro,,W,,82,52,30,,,True
57,2007-08,2008-03-09,,George Mason,,,UNC Wilmington,,W,,53,41,12,,,True
58,2007-08,2008-03-09,,Western Kentucky,,,North Texas,,W,,84,70,14,,,True
59,2007-08,2008-03-09,,Gonzaga,22,,Santa Clara,,W,,52,48,4,,,True
60,2007-08,2008-03-09,,Purdue-Fort Wayne,,,Southern Utah,,W,,66,62,4,,,True
61,2007-08,2008-03-09,,Middle Tennessee,,,Troy,,W,,65,59,6,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,2007-08,2008-03-09,,Maryland-Baltimore County,,,Vermont,,W,,73,64,9,,,True
64,2007-08,2008-03-09,,Oakland,,,Western Illinois,,W,,80,66,14,,,True
65,2007-08,2008-03-10,,Western Kentucky,,,Little Rock,,W,,70,55,15,,,True
66,2007-08,2008-03-10,,Davidson,23,,Elon,,W,,65,49,16,,,True
67,2007-08,2008-03-10,,IUPUI,,,Oakland,,W,,80,65,15,,,True
68,2007-08,2008-03-10,,Oral Roberts,,,Purdue-Fort Wayne,,W,,58,42,16,,,True
69,2007-08,2008-03-10,,George Mason,,,William & Mary,,W,,68,59,9,,,True
70,2007-08,2008-03-11,,South Carolina State,,,Bethune-Cookman,,W,,78,69,9,,,True
71,2007-08,2008-03-11,,Coppin State,,,Howard,,W,,55,54,1,,,True
72,2007-08,2008-03-11,,San Jose State,,,Louisiana Tech,,W,,64,62,2,,,True
73,2007-08,2008-03-11,,Western Kentucky,,,Middle Tennessee,,W,,67,57,10,,,True
74,2007-08,2008-03-11,,Oral Roberts,,,IUPUI,,W,,71,64,7,,,True
75,2007-08,2008-03-11,,Northern Arizona,,,Weber State,,W,,75,70,5,,,True
76,2007-08,2008-03-12,,Eastern Michigan,,,Ball State,,W,,59,55,4,,,True
77,2007-08,2008-03-12,,Toledo,,,Bowling Green State,,W,,52,48,4,,,True
78,2007-08,2008-03-12,,Miami (OH),,,Buffalo,,W,,69,68,1,,,True
79,2007-08,2008-03-12,,UC Riverside,,,Cal Poly,,W,,62,54,8,,,True
80,2007-08,2008-03-12,,Pittsburgh,,,Cincinnati,,W,,70,64,6,,,True
81,2007-08,2008-03-12,,La Salle,,,Duquesne,,W,,82,79,3,,,True
82,2007-08,2008-03-12,,Tulsa,,,East Carolina,,W,,66,49,17,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,2007-08,2008-03-12,,Saint Joseph's,,,Fordham,,W,,80,62,18,,,True
85,2007-08,2008-03-12,,Mississippi Valley State,,,Grambling,,W,,79,73,6,,,True
86,2007-08,2008-03-12,,Coppin State,,,Hampton,,W,,75,74,1,,1,True
87,2007-08,2008-03-12,,UC Irvine,,,Long Beach State,,W,,77,63,14,,,True
88,2007-08,2008-03-12,,Tulane,,,Marshall,,W,,48,47,1,,,True
89,2007-08,2008-03-12,,Florida A&M,,,Maryland-Eastern Shore,,W,,70,61,9,,,True
90,2007-08,2008-03-12,,Central Michigan,,,Northern Illinois,,W,,83,71,12,,,True
91,2007-08,2008-03-12,,Arizona,,,Oregon State,,W,,87,56,31,,,True
92,2007-08,2008-03-12,,West Virginia,,,Providence,,W,,58,53,5,,,True
93,2007-08,2008-03-12,,Charlotte,,,Rhode Island,,W,,75,73,2,,,True
94,2007-08,2008-03-12,,Southern Mississippi,,,Rice,,W,,59,50,9,,,True
95,2007-08,2008-03-12,,Dayton,,,Saint Louis,,W,,63,62,1,,1,True
96,2007-08,2008-03-12,,Marquette,25,,Seton Hall,,W,,67,54,13,,,True
97,2007-08,2008-03-12,,Morgan State,,,South Carolina State,,W,,77,68,9,,,True
98,2007-08,2008-03-12,,UTEP,,,Southern Methodist,,W,,71,49,22,,,True
99,2007-08,2008-03-12,,Villanova,,,Syracuse,,W,,82,63,19,,,True
100,2007-08,2008-03-12,,Alabama State,,,Texas Southern,,W,,67,49,18,,,True
101,2007-08,2008-03-12,,California,,,Washington,,W,,84,81,3,,,True
102,2007-08,2008-03-12,,Colorado State,,,Wyoming,,W,,68,63,5,,,True
103,2007-08,2008-03-13,,San Diego State,,,Air Force,,W,,53,49,4,,,True
0,2007-08,2008-03-13,,Arkansas-Pine Bluff,,,Alabama A&M,,W,,72,59,13,,,True
1,2007-08,2008-03-13,,Tulsa,,,UAB,,W,,78,68,10,,1,True
2,2007-08,2008-03-13,,Stanford,11,,Arizona,,W,,75,64,11,,,True
3,2007-08,2008-03-13,,Vanderbilt,18,,Auburn,,W,,93,82,11,,,True
4,2007-08,2008-03-13,,Colorado,,,Baylor,,W,,91,84,7,,2,True
5,2007-08,2008-03-13,,Cal State Fullerton,,,UC Riverside,,W,,81,69,12,,,True
6,2007-08,2008-03-13,,Southern Mississippi,,,Central Florida,,W,,68,62,6,,,True
7,2007-08,2008-03-13,,Akron,,,Central Michigan,,W,,81,60,21,,,True
8,2007-08,2008-03-13,,Brigham Young,24,,Colorado State,,W,,89,62,27,,,True
9,2007-08,2008-03-13,,West Virginia,,,Connecticut,15,W,,78,72,6,,,True
10,2007-08,2008-03-13,,Xavier,10,,Dayton,,W,,74,65,9,,,True
11,2007-08,2008-03-13,,Western Michigan,,,Eastern Michigan,,W,,70,61,9,,,True
12,2007-08,2008-03-13,,Alabama,,,Florida,,W,,80,69,11,,,True
13,2007-08,2008-03-13,,Norfolk State,,,Florida A&M,,W,,69,61,8,,,True
14,2007-08,2008-03-13,,Nevada,,,Fresno State,,W,,64,57,7,,,True
15,2007-08,2008-03-13,,Georgia,,,Mississippi,,W,,97,95,2,,1,True
16,2007-08,2008-03-13,,Boise State,,,Hawaii,,W,,80,74,6,,,True
17,2007-08,2008-03-13,,UTEP,,,Houston,,W,,80,77,3,,,True
18,2007-08,2008-03-13,,Michigan,,,Iowa,,W,,55,47,8,,,True
19,2007-08,2008-03-13,,Texas A&M,,,Iowa State,,W,,60,47,13,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,2007-08,2008-03-13,,Temple,,,La Salle,,W,,84,75,9,,,True
22,2007-08,2008-03-13,,UT Arlington,,,Lamar,,W,,81,75,6,,,True
23,2007-08,2008-03-13,,South Carolina,,,Louisiana State,,W,,77,73,4,,,True
24,2007-08,2008-03-13,,Pittsburgh,,,Louisville,13,W,,76,69,7,,1,True
25,2007-08,2008-03-13,,Boston College,,,Maryland,,W,,71,68,3,,,True
26,2007-08,2008-03-13,,Charlotte,,,Massachusetts,,W,,69,65,4,,,True
27,2007-08,2008-03-13,,Sam Houston State,,,McNeese State,,W,,64,62,2,,1,True
28,2007-08,2008-03-13,,Nebraska,,,Missouri,,W,,61,56,5,,,True
29,2007-08,2008-03-13,,Utah,,,New Mexico,,W,,82,80,2,,1,True
30,2007-08,2008-03-13,,Delaware State,,,North Carolina A&T,,W,,64,62,2,,,True
31,2007-08,2008-03-13,,Miami (FL),,,NC State,,W,,63,50,13,,,True
32,2007-08,2008-03-13,,Minnesota,,,Northwestern,,W,,55,52,3,,,True
33,2007-08,2008-03-13,,Marquette,25,,Notre Dame,14,W,,89,79,10,,,True
34,2007-08,2008-03-13,,Miami (OH),,,Ohio,,W,,74,61,13,,,True
35,2007-08,2008-03-13,,Washington State,21,,Oregon,,W,,75,70,5,,,True
36,2007-08,2008-03-13,,UC Irvine,,,Pacific,,W,,57,56,1,,,True
37,2007-08,2008-03-13,,Illinois,,,Penn State,,W,,64,63,1,,,True
38,2007-08,2008-03-13,,Saint Joseph's,,,Richmond,,W,,61,47,14,,,True
39,2007-08,2008-03-13,,Utah State,,,San Jose State,,W,,85,65,20,,,True
40,2007-08,2008-03-13,,Northwestern State,,,Southeastern Louisiana,,W,,71,51,20,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,2007-08,2008-03-13,,Jackson State,,,Southern,,W,,56,55,1,,,True
43,2007-08,2008-03-13,,Southern California,,,Arizona State,,W,,59,55,4,,,True
44,2007-08,2008-03-13,,Stephen F. Austin,,,UTSA,,W,,71,60,11,,,True
45,2007-08,2008-03-13,,Oklahoma State,,,Texas Tech,,W,,76,72,4,,,True
46,2007-08,2008-03-13,,Kent State,,,Toledo,,W,,77,57,20,,,True
47,2007-08,2008-03-13,,UCLA,3,,California,,W,,88,66,22,,,True
48,2007-08,2008-03-13,,Georgetown,9,,Villanova,,W,,82,63,19,,,True
49,2007-08,2008-03-13,,Georgia Tech,,,Virginia,,W,,94,76,18,,,True
50,2007-08,2008-03-13,,Florida State,,,Wake Forest,,W,,70,60,10,,,True
51,2007-08,2008-03-14,,Mississippi State,,,Alabama,,W,,69,67,2,,1,True
52,2007-08,2008-03-14,,Jackson State,,,Alabama State,,W,,77,72,5,,1,True
53,2007-08,2008-03-14,,Mississippi Valley State,,,Arkansas-Pine Bluff,,W,,70,59,11,,,True
54,2007-08,2008-03-14,,Clemson,,,Boston College,,W,,82,48,34,,,True
55,2007-08,2008-03-14,,Cal State Fullerton,,,Cal State Northridge,,W,,83,68,15,,,True
56,2007-08,2008-03-14,,UC Irvine,,,UC Santa Barbara,,W,,55,50,5,,,True
57,2007-08,2008-03-14,,Temple,,,Charlotte,,W,,60,45,15,,,True
58,2007-08,2008-03-14,,Oklahoma,,,Colorado,,W,,54,49,5,,,True
59,2007-08,2008-03-14,,Morgan State,,,Delaware State,,W,,61,55,6,,,True
60,2007-08,2008-03-14,,North Carolina,1,,Florida State,,W,,82,70,12,,,True
61,2007-08,2008-03-14,,Georgia,,,Kentucky,,W,,60,56,4,,1,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,2007-08,2008-03-14,,Duke,7,,Georgia Tech,,W,,82,70,12,,,True
64,2007-08,2008-03-14,,Minnesota,,,Indiana,22,W,,59,58,1,,,True
65,2007-08,2008-03-14,,Texas A&M,,,Kansas State,,W,,63,60,3,,,True
66,2007-08,2008-03-14,,Pittsburgh,,,Marquette,25,W,,68,61,7,,,True
67,2007-08,2008-03-14,,Memphis,2,,Southern Mississippi,,W,,69,53,16,,,True
68,2007-08,2008-03-14,,Virginia Tech,,,Miami (FL),,W,,63,49,14,,,True
69,2007-08,2008-03-14,,Kent State,,,Miami (OH),,W,,49,47,2,,,True
70,2007-08,2008-03-14,,Wisconsin,8,,Michigan,,W,,51,34,17,,,True
71,2007-08,2008-03-14,,Kansas,5,,Nebraska,,W,,64,54,10,,,True
72,2007-08,2008-03-14,,Coppin State,,,Norfolk State,,W,,67,65,2,,,True
73,2007-08,2008-03-14,,Michigan State,19,,Ohio State,,W,,67,60,7,,,True
74,2007-08,2008-03-14,,Texas,6,,Oklahoma State,,W,,66,59,7,,,True
75,2007-08,2008-03-14,,UT Arlington,,,Sam Houston State,,W,,72,66,6,,,True
76,2007-08,2008-03-14,,Brigham Young,24,,San Diego State,,W,,63,54,9,,,True
77,2007-08,2008-03-14,,Tennessee,4,,South Carolina,,W,,89,87,2,,,True
78,2007-08,2008-03-14,,UCLA,3,,Southern California,,W,,57,54,3,,,True
79,2007-08,2008-03-14,,Northwestern State,,,Stephen F. Austin,,W,,69,66,3,,,True
80,2007-08,2008-03-14,,Tulsa,,,UTEP,,W,,64,62,2,,1,True
81,2007-08,2008-03-14,,Boise State,,,Utah State,,W,,88,78,10,,,True
82,2007-08,2008-03-14,,Arkansas,,,Vanderbilt,18,W,,81,75,6,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,2007-08,2008-03-14,,Stanford,11,,Washington State,21,W,,75,68,7,,,True
85,2007-08,2008-03-14,,Georgetown,9,,West Virginia,,W,,72,55,17,,,True
86,2007-08,2008-03-14,,Akron,,,Western Michigan,,W,,73,62,11,,,True
87,2007-08,2008-03-14,,Saint Joseph's,,,Xavier,10,W,,61,53,8,,,True
88,2007-08,2008-03-15,,Kent State,,,Akron,,W,,74,55,19,,,True
89,2007-08,2008-03-15,,Cal State Fullerton,,,UC Irvine,,W,,81,66,15,,,True
90,2007-08,2008-03-15,,Clemson,,,Duke,7,W,,78,74,4,,,True
91,2007-08,2008-03-15,,Pittsburgh,,,Georgetown,9,W,,74,65,9,,,True
92,2007-08,2008-03-15,,Georgia,,,Mississippi State,,W,,64,60,4,,,True
93,2007-08,2008-03-15,,Mississippi Valley State,,,Jackson State,,W,,59,58,1,,,True
94,2007-08,2008-03-15,,Wisconsin,8,,Michigan State,19,W,,65,63,2,,,True
95,2007-08,2008-03-15,,Illinois,,,Minnesota,,W,,54,50,4,,,True
96,2007-08,2008-03-15,,Coppin State,,,Morgan State,,W,,62,60,2,,,True
97,2007-08,2008-03-15,,Texas,6,,Oklahoma,,W,,77,49,28,,,True
98,2007-08,2008-03-15,,Temple,,,Saint Joseph's,,W,,69,64,5,,,True
99,2007-08,2008-03-15,,Arkansas,,,Tennessee,4,W,,92,91,1,,,True
100,2007-08,2008-03-15,,Kansas,5,,Texas A&M,,W,,77,71,6,,,True
101,2007-08,2008-03-15,,UCLA,3,,Stanford,11,W,,67,64,3,,,True
102,2007-08,2008-03-15,,North Carolina,1,,Virginia Tech,,W,,68,66,2,,,True
103,2007-08,2008-03-16,,North Carolina,1,,Clemson,,W,,86,81,5,,,True
0,2007-08,2008-03-16,,Georgia,,,Arkansas,,W,,66,57,9,,,True
1,2007-08,2008-03-16,,Wisconsin,8,,Illinois,,W,,61,48,13,,,True
2,2007-08,2008-03-16,,UT Arlington,,,Northwestern State,,W,,82,79,3,,,True
3,2007-08,2008-03-16,,Kansas,5,,Texas,6,W,,84,74,10,,,True
4,2007-08,2008-03-18,,Mount St. Mary's,,,Coppin State,,W,,69,60,9,,,True
5,2007-08,2008-03-20,,West Virginia,,,Arizona,,W,,75,65,10,,,True
6,2007-08,2008-03-20,,Purdue,20,,Baylor,,W,,90,79,11,,,True
7,2007-08,2008-03-20,,Duke,9,,Belmont,,W,,71,70,1,,,True
8,2007-08,2008-03-20,,Texas A&M,,,Brigham Young,,W,,67,62,5,,,True
9,2007-08,2008-03-20,,Wisconsin,6,,Cal State Fullerton,,W,,71,56,15,,,True
10,2007-08,2008-03-20,,Stanford,10,,Cornell,,W,,77,53,24,,,True
11,2007-08,2008-03-20,,Notre Dame,15,,George Mason,,W,,68,50,18,,,True
12,2007-08,2008-03-20,,Xavier,12,,Georgia,,W,,73,61,12,,,True
13,2007-08,2008-03-20,,Kansas,4,,Portland State,,W,,85,61,24,,,True
14,2007-08,2008-03-20,,Kansas State,,,Southern California,,W,,80,67,13,,,True
15,2007-08,2008-03-20,,Nevada-Las Vegas,,,Kent State,,W,,71,58,13,,,True
16,2007-08,2008-03-20,,Marquette,25,,Kentucky,,W,,74,66,8,,,True
17,2007-08,2008-03-20,,Michigan State,18,,Temple,,W,,72,61,11,,,True
18,2007-08,2008-03-20,,UCLA,3,,Mississippi Valley State,,W,,70,29,41,,,True
19,2007-08,2008-03-20,,Pittsburgh,17,,Oral Roberts,,W,,82,63,19,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,2007-08,2008-03-20,,Washington State,21,,Winthrop,,W,,71,40,31,,,True
22,2007-08,2008-03-21,,Tennessee,5,,American,,W,,72,57,15,,,True
23,2007-08,2008-03-21,,Arkansas,,,Indiana,,W,,86,72,14,,,True
24,2007-08,2008-03-21,,Texas,7,,Austin Peay,,W,,74,54,20,,,True
25,2007-08,2008-03-21,,Louisville,13,,Boise State,,W,,79,61,18,,,True
26,2007-08,2008-03-21,,Butler,11,,South Alabama,,W,,81,61,20,,,True
27,2007-08,2008-03-21,,Villanova,,,Clemson,22,W,,75,69,6,,,True
28,2007-08,2008-03-21,,San Diego,,,Connecticut,16,W,,70,69,1,,1,True
29,2007-08,2008-03-21,,Davidson,23,,Gonzaga,24,W,,82,76,6,,,True
30,2007-08,2008-03-21,,Western Kentucky,,,Drake,14,W,,101,99,2,,1,True
31,2007-08,2008-03-21,,Georgetown,8,,Maryland-Baltimore County,,W,,66,47,19,,,True
32,2007-08,2008-03-21,,Memphis,2,,UT Arlington,,W,,87,63,24,,,True
33,2007-08,2008-03-21,,Miami (FL),,,Saint Mary's (CA),,W,,78,64,14,,,True
34,2007-08,2008-03-21,,Mississippi State,,,Oregon,,W,,76,69,7,,,True
35,2007-08,2008-03-21,,North Carolina,1,,Mount St. Mary's,,W,,113,74,39,,,True
36,2007-08,2008-03-21,,Oklahoma,,,Saint Joseph's,,W,,72,64,8,,,True
37,2007-08,2008-03-21,,Siena,,,Vanderbilt,19,W,,83,62,21,,,True
38,2007-08,2008-03-22,,West Virginia,,,Duke,9,W,,73,67,6,,,True
39,2007-08,2008-03-22,,Kansas,4,,Nevada-Las Vegas,,W,,75,56,19,,,True
40,2007-08,2008-03-22,,Wisconsin,6,,Kansas State,,W,,72,55,17,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,2007-08,2008-03-22,,Stanford,10,,Marquette,25,W,,82,81,1,,1,True
43,2007-08,2008-03-22,,Michigan State,18,,Pittsburgh,17,W,,65,54,11,,,True
44,2007-08,2008-03-22,,Washington State,21,,Notre Dame,15,W,,61,41,20,,,True
45,2007-08,2008-03-22,,Xavier,12,,Purdue,20,W,,85,78,7,,,True
46,2007-08,2008-03-22,,UCLA,3,,Texas A&M,,W,,51,49,2,,,True
47,2007-08,2008-03-23,,North Carolina,1,,Arkansas,,W,,108,77,31,,,True
48,2007-08,2008-03-23,,Tennessee,5,,Butler,11,W,,76,71,5,,1,True
49,2007-08,2008-03-23,,Davidson,23,,Georgetown,8,W,,74,70,4,,,True
50,2007-08,2008-03-23,,Louisville,13,,Oklahoma,,W,,78,48,30,,,True
51,2007-08,2008-03-23,,Memphis,2,,Mississippi State,,W,,77,74,3,,,True
52,2007-08,2008-03-23,,Texas,7,,Miami (FL),,W,,75,72,3,,,True
53,2007-08,2008-03-23,,Western Kentucky,,,San Diego,,W,,72,63,9,,,True
54,2007-08,2008-03-23,,Villanova,,,Siena,,W,,84,72,12,,,True
55,2007-08,2008-03-27,,Louisville,13,,Tennessee,5,W,,79,60,19,,,True
56,2007-08,2008-03-27,,North Carolina,1,,Washington State,21,W,,68,47,21,,,True
57,2007-08,2008-03-27,,UCLA,3,,Western Kentucky,,W,,88,78,10,,,True
58,2007-08,2008-03-27,,Xavier,12,,West Virginia,,W,,79,75,4,,1,True
59,2007-08,2008-03-28,,Davidson,23,,Wisconsin,6,W,,73,56,17,,,True
60,2007-08,2008-03-28,,Kansas,4,,Villanova,,W,,72,57,15,,,True
61,2007-08,2008-03-28,,Memphis,2,,Michigan State,18,W,,92,74,18,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,2007-08,2008-03-28,,Texas,7,,Stanford,10,W,,82,62,20,,,True
64,2007-08,2008-03-29,,North Carolina,1,,Louisville,13,W,,83,73,10,,,True
65,2007-08,2008-03-29,,UCLA,3,,Xavier,12,W,,76,57,19,,,True
66,2007-08,2008-03-30,,Kansas,4,,Davidson,23,W,,59,57,2,,,True
67,2007-08,2008-03-30,,Memphis,2,,Texas,7,W,,85,67,18,,,True
68,2007-08,2008-04-01,,Massachusetts,,,Florida,,W,,78,66,12,,,True
69,2007-08,2008-04-01,,Ohio State,,,Mississippi,,W,,81,69,12,,,True
70,2007-08,2008-04-03,,Ohio State,,,Massachusetts,,W,,92,85,7,,,True
71,2007-08,2008-04-05,,Kansas,4,,North Carolina,1,W,,84,66,18,,,True
72,2007-08,2008-04-05,,Memphis,2,,UCLA,3,W,,78,63,15,,,True
73,2007-08,2008-04-07,,Kansas,4,,Memphis,2,W,,75,68,7,,1,True
74,2008-09,2008-11-10,,Georgia Southern,,,Houston,,W,,65,63,2,,,True
75,2008-09,2008-11-11,,Massachusetts,,,Arkansas-Monticello,,W,,90,71,19,,,True
76,2008-09,2008-11-11,,Northeastern,,,IUPUI,,W,,73,60,13,,,True
77,2008-09,2008-11-11,,Houston,,,Presbyterian,,W,,76,57,19,,,True
