,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,neutral
94,2022-23,2022-12-31,,North Texas,,,Florida International,,W,,72,57,15,,,False
95,2022-23,2022-12-31,,Oklahoma,,,Texas,6,L,,69,70,-1,,,False
96,2022-23,2022-12-31,,TCU,18,,Texas Tech,,W,,67,61,6,,,False
97,2022-23,2022-12-31,,Arizona State,,,Arizona,5,L,,60,69,-9,,,False
98,2022-23,2022-12-31,,Colorado State,,,San Jose State,,L,,70,78,-8,,,False
99,2022-23,2022-12-31,,Davidson,,,Dayton,,L,,55,69,-14,,,False
100,2022-23,2022-12-31,,Idaho State,,,Northern Colorado,,W,,90,83,7,,1,False
101,2022-23,2022-12-31,,New Mexico State,,,Sam Houston State,,L,,62,75,-13,,,False
102,2022-23,2022-12-31,,Utah State,,,Fresno State,,W,,67,54,13,,,False
103,2022-23,2022-12-31,,Pacific,,,Loyola Marymount,,W,,78,72,6,,,False
0,2022-23,2022-12-31,,Santa Clara,,,Saint Mary's (CA),,L,,64,67,-3,,,False
1,2022-23,2022-12-31,,Stanford,,,Utah,,L,,66,71,-5,,,False
2,2022-23,2022-12-31,,Columbia,,,Yale,,W,,62,60,2,,,False
3,2022-23,2022-12-31,,Detroit Mercy,,,Milwaukee,,L,,81,84,-3,,,False
4,2022-23,2022-12-31,,Fairleigh Dickinson,,,Centenary (NJ),,W,,99,50,49,,,False
5,2022-23,2022-12-31,,Kentucky,19,,Louisville,,W,,86,63,23,,,False
6,2022-23,2022-12-31,,Northeastern,,,Stony Brook,,L,,61,65,-4,,,False
7,2022-23,2022-12-31,,Seton Hall,,,St. John's (NY),,W,,88,66,22,,,False
8,2022-23,2022-12-31,,Towson,,,College of Charleston,,L,,74,76,-2,,1,False
9,2022-23,2022-12-31,,Wake Forest,,,Virginia Tech,,W,,77,75,2,,,False
10,2022-23,2022-12-31,,Xavier,22,,Connecticut,2,W,,83,73,10,,,False
11,2022-23,2022-12-31,,Bryant,,,Binghamton,,W,,82,78,4,,,False
12,2022-23,2022-12-31,,Central Connecticut State,,,St. Francis (NY),,W,,74,52,22,,,False
13,2022-23,2022-12-31,,The Citadel,,,Samford,,L,,63,75,-12,,,False
14,2022-23,2022-12-31,,Duquesne,,,Rhode Island,,W,,72,61,11,,,False
15,2022-23,2022-12-31,,Florida Gulf Coast,,,Jacksonville,,W,,72,65,7,,,False
16,2022-23,2022-12-31,,Hofstra,,,North Carolina A&T,,L,,79,81,-2,,,False
17,2022-23,2022-12-31,,Long Island University,,,Sacred Heart,,L,,64,82,-18,,,False
18,2022-23,2022-12-31,,Princeton,,,Harvard,,W,,69,66,3,,,False
19,2022-23,2022-12-31,,Virginia Military Institute,,,East Tennessee State,,L,,50,64,-14,,,False
21,2022-23,2022-12-31,,Wagner,,,Merrimack,,L,,48,58,-10,,,False
22,2022-23,2022-12-31,,Air Force,,,Nevada,,L,,69,75,-6,,,False
23,2022-23,2022-12-31,,Bradley,,,Illinois-Chicago,,W,,79,45,34,,,False
24,2022-23,2022-12-31,,Campbell,,,Longwood,,L,,42,67,-25,,,False
25,2022-23,2022-12-31,,Coastal Carolina,,,Georgia Southern,,L,,64,73,-9,,,False
26,2022-23,2022-12-31,,Delaware,,,Elon,,W,,57,52,5,,,False
27,2022-23,2022-12-31,,Drexel,,,William & Mary,,W,,66,56,10,,,False
28,2022-23,2022-12-31,,Duke,17,,Florida State,,W,,86,67,19,,,False
29,2022-23,2022-12-31,,George Mason,,,Richmond,,W,,62,58,4,,,False
30,2022-23,2022-12-31,,Georgia State,,,South Alabama,,W,,68,58,10,,,False
31,2022-23,2022-12-31,,High Point,,,Gardner-Webb,,L,,73,80,-7,,,False
32,2022-23,2022-12-31,,Houston,3,,Central Florida,,W,,71,65,6,,,False
33,2022-23,2022-12-31,,IUPUI,,,Northern Kentucky,,L,,42,55,-13,,,False
34,2022-23,2022-12-31,,Kansas,4,,Oklahoma State,,W,,69,67,2,,,False
35,2022-23,2022-12-31,,Kansas State,,,West Virginia,24,W,,82,76,6,,1,False
36,2022-23,2022-12-31,,Kennesaw State,,,Central Arkansas,,W,,82,66,16,,,False
37,2022-23,2022-12-31,,NJIT,,,Massachusetts-Lowell,,L,,64,67,-3,,,False
38,2022-23,2022-12-31,,UNC Wilmington,,,Hampton,,W,,82,65,17,,,False
39,2022-23,2022-12-31,,North Florida,,,Austin Peay,,W,,90,85,5,,1,False
40,2022-23,2022-12-31,,Old Dominion,,,Louisiana,,W,,70,66,4,,,False
42,2022-23,2022-12-31,,Radford,,,Presbyterian,,W,,69,51,18,,,False
43,2022-23,2022-12-31,,South Dakota,,,Western Illinois,,W,,80,63,17,,,False
44,2022-23,2022-12-31,,UT Arlington,,,Stephen F. Austin,,L,,62,66,-4,,,False
45,2022-23,2022-12-31,,Villanova,,,Marquette,,L,,66,68,-2,,,False
46,2022-23,2022-12-31,,Wofford,,,UNC Greensboro,,L,,64,73,-9,,,False
47,2022-23,2022-12-31,,Youngstown State,,,Purdue-Fort Wayne,,L,,71,76,-5,,,False
48,2022-23,2022-12-31,,Arkansas State,,,Louisiana-Monroe,,L,,72,84,-12,,,False
49,2022-23,2022-12-31,,Charleston Southern,,,South Carolina Upstate,,W,,90,85,5,,,False
50,2022-23,2022-12-31,,Northwestern State,,,Texas A&M-Corpus Christi,,L,,59,65,-6,,,False
51,2022-23,2022-12-31,,Oakland,,,Green Bay,,W,,81,65,16,,,False
52,2022-23,2022-12-31,,South Dakota State,,,St. Thomas,,W,,71,64,7,,,False
53,2022-23,2022-12-31,,Southeast Missouri State,,,Southern Illinois-Edwardsville,,W,,82,73,9,,,False
54,2022-23,2022-12-31,,Southern Mississippi,,,Appalachian State,,W,,76,70,6,,,False
55,2022-23,2022-12-31,,Denver,,,Oral Roberts,,L,,62,80,-18,,,False
56,2022-23,2022-12-31,,Eastern Illinois,,,Southern Indiana,,W,,91,80,11,,,False
57,2022-23,2022-12-31,,Eastern Kentucky,,,Queens (NC),,W,,88,83,5,,,False
58,2022-23,2022-12-31,,Long Beach State,,,UC Riverside,,L,,72,73,-1,,,False
59,2022-23,2022-12-31,,Montana State,,,Eastern Washington,,L,,67,70,-3,,,False
60,2022-23,2022-12-31,,Nevada-Las Vegas,,,San Diego State,,L,,67,76,-9,,,False
61,2022-23,2022-12-31,,Saint Francis (PA),,,Stonehill,,W,,73,72,1,,,False
63,2022-23,2022-12-31,,Tennessee-Martin,,,Morehead State,,W,,64,57,7,,,False
64,2022-23,2022-12-31,,Tennessee State,,,Little Rock,,W,,94,69,25,,,False
65,2022-23,2022-12-31,,UTEP,,,Rice,,L,,67,72,-5,,1,False
66,2022-23,2022-12-31,,Utah Valley,,,Utah Tech,,W,,71,60,11,,,False
67,2022-23,2022-12-31,,Weber State,,,Northern Arizona,,W,,76,60,16,,,False
68,2022-23,2022-12-31,,Western Carolina,,,Furman,,W,,79,67,12,,,False
69,2022-23,2022-12-31,,Wichita State,,,East Carolina,,L,,69,79,-10,,,False
70,2022-23,2022-12-31,,Wyoming,,,New Mexico,22,L,,75,76,-1,,,False
71,2022-23,2022-12-31,,Texas A&M-Commerce,,,Incarnate Word,,W,,82,74,8,,1,False
72,2022-23,2022-12-31,,Gonzaga,10,,Pepperdine,,W,,111,88,23,,,False
73,2022-23,2022-12-31,,Lamar,,,McNeese State,,L,,62,81,-19,,,False
74,2022-23,2022-12-31,,Sacramento State,,,Portland State,,W,,74,63,11,,,False
75,2022-23,2022-12-31,,Texas A&M-Commerce,,,Incarnate Word,,W,,82,74,8,,1,False
76,2022-23,2022-12-31,,Texas State,,,Troy,,L,,52,55,-3,,,False
77,2022-23,2022-12-31,,California,,,Colorado,,W,,80,76,4,,,False
78,2022-23,2022-12-31,,Seattle,,,California Baptist,,W,,71,65,6,,,False
79,2022-23,2022-12-31,,UC Santa Barbara,,,UC San Diego,,W,,82,61,21,,,False
80,2022-23,2022-12-31,,San Francisco,,,San Diego,,L,,68,80,-12,,,False
81,2022-23,2022-12-31,,Oregon,,,Oregon State,,W,,77,68,9,,,False
82,2022-23,2022-12-31,,Brigham Young,,,Portland,,W,,71,58,13,,,False
84,2022-23,2022-12-31,,Cal State Fullerton,,,Cal State Northridge,,W,,64,52,12,,,False
85,2022-23,2022-12-31,,Montana,,,Idaho,,W,,67,56,11,,,False
86,2022-23,2022-12-31,,Southern Utah,,,Texas-Rio Grande Valley,,W,,94,88,6,,1,False
87,2022-23,2022-12-31,,Cal State Bakersfield,,,UC Irvine,,L,,75,79,-4,,,False
88,2022-23,2022-12-31,,Hawaii,,,Cal Poly,,W,,57,48,9,,,False
89,2022-23,2023-01-01,,Manhattan,,,Quinnipiac,,L,,65,84,-19,,,False
90,2022-23,2023-01-01,,Evansville,,,Murray State,,L,,61,78,-17,,,False
91,2022-23,2023-01-01,,Missouri State,,,Drake,,W,,52,49,3,,,False
92,2022-23,2023-01-01,,Southern Illinois,,,Belmont,,W,,63,45,18,,,False
93,2022-23,2023-01-01,,Valparaiso,,,Indiana State,,L,,50,68,-18,,,False
94,2022-23,2023-01-01,,Maryland-Baltimore County,,,Vermont,,L,,61,74,-13,,,False
95,2022-23,2023-01-01,,Dartmouth,,,Cornell,,L,,63,74,-11,,,False
96,2022-23,2023-01-01,,DePaul,,,Providence,,L,,59,74,-15,,,False
97,2022-23,2023-01-01,,Fairfield,,,Siena,,L,,61,70,-9,,,False
98,2022-23,2023-01-01,,Southern Methodist,,,Tulsa,,W,,92,67,25,,,False
99,2022-23,2023-01-01,,Temple,,,Cincinnati,,W,,70,61,9,,,False
100,2022-23,2023-01-01,,Washington State,,,Southern California,,W,,81,71,10,,,False
101,2022-23,2023-01-01,,Iona,,,Saint Peter's,,W,,73,55,18,,,False
102,2022-23,2023-01-01,,Michigan,,,Maryland,,W,,81,46,35,,,False
103,2022-23,2023-01-01,,Penn State,,,Iowa,,W,,83,79,4,,,False
0,2022-23,2023-01-01,,Tulane,,,Memphis,,W,,96,89,7,,,False
1,2022-23,2023-01-01,,Georgetown,,,Butler,,L,,51,80,-29,,,False
2,2022-23,2023-01-01,,Northwestern,,,Ohio State,,L,,57,73,-16,,,False
3,2022-23,2023-01-01,,Washington,,,UCLA,11,L,,49,74,-25,,,False
4,2022-23,2023-01-02,,Canisius,,,Mount St. Mary's,,L,,60,64,-4,,,False
5,2022-23,2023-01-02,,Niagara,,,Rider,,W,,61,59,2,,,False
6,2022-23,2023-01-02,,Bucknell,,,Boston University,,L,,61,69,-8,,,False
7,2022-23,2023-01-02,,Florida A&M,,,Bethune-Cookman,,L,,59,67,-8,,,False
8,2022-23,2023-01-02,,Lafayette,,,Army,,L,,65,82,-17,,,False
9,2022-23,2023-01-02,,Stetson,,,North Florida,,W,,68,62,6,,,False
10,2022-23,2023-01-02,,Alabama A&M,,,Arkansas-Pine Bluff,,W,,66,59,7,,,False
11,2022-23,2023-01-02,,Alabama State,,,Mississippi Valley State,,W,,70,61,9,,,False
12,2022-23,2023-01-02,,Texas Southern,,,Southern,,L,,76,77,-1,,1,False
13,2022-23,2023-01-02,,Purdue,1,,Rutgers,,L,,64,65,-1,,,False
14,2022-23,2023-01-02,,Navy,,,Holy Cross,,L,,63,74,-11,,,False
15,2022-23,2023-01-02,,American,,,Loyola (MD),,W,,71,55,16,,,False
16,2022-23,2023-01-02,,IUPUI,,,Wright State,,L,,68,82,-14,,,False
17,2022-23,2023-01-02,,Kennesaw State,,,Eastern Kentucky,,W,,79,75,4,,,False
18,2022-23,2023-01-02,,Brown,,,Pennsylvania,,L,,68,76,-8,,,False
19,2022-23,2023-01-02,,Jacksonville,,,Jacksonville State,,W,,62,46,16,,,False
21,2022-23,2023-01-02,,Lehigh,,,Colgate,,L,,60,76,-16,,,False
22,2022-23,2023-01-02,,Liberty,,,Lipscomb,,W,,77,48,29,,,False
23,2022-23,2023-01-02,,Maryland-Eastern Shore,,,St. Mary's (MD),,W,,87,56,31,,,False
24,2022-23,2023-01-02,,North Alabama,,,Bellarmine,,L,,65,69,-4,,,False
25,2022-23,2023-01-02,,Oklahoma State,,,West Virginia,,W,,67,60,7,,,False
26,2022-23,2023-01-02,,Alcorn State,,,Jackson State,,L,,66,67,-1,,,False
27,2022-23,2023-01-02,,Central Arkansas,,,Florida Gulf Coast,,L,,79,84,-5,,1,False
28,2022-23,2023-01-02,,Prairie View,,,Grambling,,W,,61,60,1,,,False
29,2022-23,2023-01-03,,Akron,,,Northern Illinois,,W,,76,51,25,,,False
30,2022-23,2023-01-03,,Buffalo,,,Ohio,,W,,75,72,3,,,False
31,2022-23,2023-01-03,,Central Michigan,,,Miami (OH),,W,,68,56,12,,,False
32,2022-23,2023-01-03,,Boise State,,,San Jose State,,W,,67,64,3,,,False
33,2022-23,2023-01-03,,St. John's (NY),,,Marquette,,L,,85,96,-11,,,False
34,2022-23,2023-01-03,,Boston College,,,Notre Dame,,W,,70,63,7,,,False
35,2022-23,2023-01-03,,Eastern Michigan,,,Bowling Green State,,L,,65,91,-26,,,False
36,2022-23,2023-01-03,,Kent State,,,Western Michigan,,W,,80,72,8,,,False
37,2022-23,2023-01-03,,Louisville,,,Syracuse,,L,,69,70,-1,,,False
38,2022-23,2023-01-03,,Michigan State,,,Nebraska,,W,,74,56,18,,,False
39,2022-23,2023-01-03,,North Carolina Central,,,Toccoa Falls,,W,,98,52,46,,,False
40,2022-23,2023-01-03,,Toledo,,,Ball State,,L,,83,90,-7,,,False
42,2022-23,2023-01-03,,Vanderbilt,,,South Carolina,,W,,84,79,5,,1,False
43,2022-23,2023-01-03,,Creighton,,,Seton Hall,,W,,83,61,22,,,False
44,2022-23,2023-01-03,,Kentucky,,,Louisiana State,,W,,74,71,3,,,False
45,2022-23,2023-01-03,,Tennessee,8,,Mississippi State,,W,,87,53,34,,,False
46,2022-23,2023-01-03,,Air Force,,,Utah State,,L,,65,77,-12,,,False
47,2022-23,2023-01-03,,Alabama,7,,Mississippi,,W,,84,62,22,,,False
48,2022-23,2023-01-03,,Pittsburgh,,,Virginia,11,W,,68,65,3,,,False
49,2022-23,2023-01-03,,Texas,6,,Kansas State,,L,,103,116,-13,,,False
50,2022-23,2023-01-03,,Texas Tech,,,Kansas,3,L,,72,75,-3,,,False
51,2022-23,2023-01-03,,Wisconsin,14,,Minnesota,,W,,63,60,3,,,False
52,2022-23,2023-01-03,,Saint Mary's (CA),,,Academy of Art,,W,,84,64,20,,,False
53,2022-23,2023-01-03,,Fresno State,,,New Mexico,21,W,,71,67,4,,,False
54,2022-23,2023-01-04,,Mercer,,,Wofford,,L,,52,53,-1,,,False
55,2022-23,2023-01-04,,North Carolina A&T,,,College of Charleston,23,L,,79,92,-13,,,False
56,2022-23,2023-01-04,,St. Bonaventure,,,George Mason,,W,,73,69,4,,,False
57,2022-23,2023-01-04,,Winthrop,,,Presbyterian,,W,,82,72,10,,,False
58,2022-23,2023-01-04,,Alabama A&M,,,Mississippi Valley State,,W,,75,68,7,,,False
59,2022-23,2023-01-04,,Alabama State,,,Arkansas-Pine Bluff,,W,,80,66,14,,,False
60,2022-23,2023-01-04,,Illinois-Chicago,,,Belmont,,L,,71,77,-6,,,False
61,2022-23,2023-01-04,,Illinois State,,,Indiana State,,L,,67,76,-9,,,False
63,2022-23,2023-01-04,,Missouri State,,,Evansville,,W,,85,62,23,,,False
64,2022-23,2023-01-04,,Murray State,,,Bradley,,W,,67,58,9,,,False
65,2022-23,2023-01-04,,Texas Southern,,,Grambling,,L,,72,85,-13,,,False
66,2022-23,2023-01-04,,Georgetown,,,Villanova,,L,,57,73,-16,,,False
67,2022-23,2023-01-04,,Georgia,,,Auburn,22,W,,76,64,12,,,False
68,2022-23,2023-01-04,,Morgan State,,,Goucher,,W,,89,52,37,,,False
69,2022-23,2023-01-04,,Campbell,,,Gardner-Webb,,W,,63,58,5,,,False
70,2022-23,2023-01-04,,Charleston Southern,,,Longwood,,L,,74,79,-5,,,False
71,2022-23,2023-01-04,,Davidson,,,Loyola (IL),,W,,80,57,23,,,False
72,2022-23,2023-01-04,,Dayton,,,Saint Joseph's,,W,,76,56,20,,,False
73,2022-23,2023-01-04,,Duquesne,,,Virginia Commonwealth,,W,,79,70,9,,,False
74,2022-23,2023-01-04,,East Carolina,,,Central Florida,,L,,61,64,-3,,,False
75,2022-23,2023-01-04,,East Tennessee State,,,Western Carolina,,L,,60,71,-11,,,False
76,2022-23,2023-01-04,,Elon,,,UNC Wilmington,,L,,66,81,-15,,,False
77,2022-23,2023-01-04,,Florida,,,Texas A&M,,L,,63,66,-3,,,False
78,2022-23,2023-01-04,,Furman,,,The Citadel,,W,,97,72,25,,,False
79,2022-23,2023-01-04,,Georgia Tech,,,Miami (FL),12,W,,76,70,6,,,False
80,2022-23,2023-01-04,,High Point,,,UNC Asheville,,L,,72,76,-4,,,False
81,2022-23,2023-01-04,,Massachusetts,,,Saint Louis,,W,,90,81,9,,,False
82,2022-23,2023-01-04,,Michigan,,,Penn State,,W,,79,69,10,,,False
84,2022-23,2023-01-04,,Norfolk State,,,Penn St.-Wilkes Barre,,W,,85,60,25,,,False
85,2022-23,2023-01-04,,UNC Greensboro,,,Chattanooga,,W,,73,61,12,,,False
86,2022-23,2023-01-04,,NC State,,,Duke,16,W,,84,60,24,,,False
87,2022-23,2023-01-04,,Oklahoma,,,Iowa State,25,L,,60,63,-3,,,False
88,2022-23,2023-01-04,,Radford,,,South Carolina Upstate,,L,,60,65,-5,,,False
89,2022-23,2023-01-04,,Rhode Island,,,Fordham,,W,,82,79,3,,,False
90,2022-23,2023-01-04,,Richmond,,,George Washington,,W,,73,63,10,,,False
91,2022-23,2023-01-04,,Samford,,,Virginia Military Institute,,W,,87,78,9,,,False
92,2022-23,2023-01-04,,South Florida,,,Temple,,L,,64,68,-4,,,False
93,2022-23,2023-01-04,,Stephen F. Austin,,,New Mexico State,,W,,69,60,9,,,False
94,2022-23,2023-01-04,,Tulane,,,Tulsa,,W,,93,77,16,,,False
95,2022-23,2023-01-04,,Valparaiso,,,Northern Iowa,,L,,67,69,-2,,,False
96,2022-23,2023-01-04,,Arkansas,13,,Missouri,20,W,,74,68,6,,,False
97,2022-23,2023-01-04,,Prairie View,,,Southern,,L,,62,66,-4,,,False
98,2022-23,2023-01-04,,Providence,,,Connecticut,4,W,,73,61,12,,,False
99,2022-23,2023-01-04,,Southern Illinois,,,Drake,,W,,53,49,4,,,False
100,2022-23,2023-01-04,,Baylor,19,,TCU,17,L,,87,88,-1,,,False
101,2022-23,2023-01-04,,Butler,,,DePaul,,W,,78,70,8,,,False
102,2022-23,2023-01-04,,North Carolina,,,Wake Forest,,W,,88,79,9,,,False
103,2022-23,2023-01-04,,Northwestern,,,Illinois,,W,,73,60,13,,,False
0,2022-23,2023-01-04,,Virginia Tech,,,Clemson,,L,,65,68,-3,,,False
1,2022-23,2023-01-04,,Nevada,,,Colorado State,,W,,80,69,11,,,False
2,2022-23,2023-01-04,,Little Rock,,,Lindenwood,,L,,62,67,-5,,,False
3,2022-23,2023-01-04,,Texas A&M-Corpus Christi,,,Incarnate Word,,W,,91,61,30,,,False
4,2022-23,2023-01-05,,Bucknell,,,Lehigh,,L,,64,72,-8,,,False
5,2022-23,2023-01-05,,Cleveland State,,,Milwaukee,,L,,64,68,-4,,1,False
6,2022-23,2023-01-05,,Florida International,,,Charlotte,,W,,62,60,2,,,False
7,2022-23,2023-01-05,,Hampton,,,Hofstra,,L,,51,67,-16,,,False
8,2022-23,2023-01-05,,Holy Cross,,,American,,L,,68,73,-5,,1,False
9,2022-23,2023-01-05,,James Madison,,,Texas State,,L,,62,63,-1,,,False
10,2022-23,2023-01-05,,Massachusetts-Lowell,,,Maine,,W,,72,70,2,,,False
11,2022-23,2023-01-05,,St. Francis (NY),,,Fairleigh Dickinson,,L,,57,76,-19,,,False
12,2022-23,2023-01-05,,Stonehill,,,Wagner,,W,,62,58,4,,,False
13,2022-23,2023-01-05,,Rice,,,Louisiana Tech,,L,,82,88,-6,,1,False
14,2022-23,2023-01-05,,Tarleton State,,,Southern Utah,,W,,68,65,3,,,False
15,2022-23,2023-01-05,,Western Kentucky,,,North Texas,,L,,66,70,-4,,,False
16,2022-23,2023-01-05,,Utah,,,Oregon State,,W,,79,60,19,,,False
17,2022-23,2023-01-05,,California Baptist,,,Utah Tech,,W,,72,58,14,,,False
18,2022-23,2023-01-05,,Eastern Washington,,,Portland State,,W,,92,80,12,,,False
19,2022-23,2023-01-05,,Pepperdine,,,Santa Clara,,L,,79,89,-10,,,False
21,2022-23,2023-01-05,,San Francisco,,,Gonzaga,9,L,,75,77,-2,,,False
22,2022-23,2023-01-05,,North Florida,,,Kennesaw State,,W,,89,86,3,,,False
23,2022-23,2023-01-05,,Appalachian State,,,Coastal Carolina,,W,,63,62,1,,,False
24,2022-23,2023-01-05,,Rutgers,,,Maryland,,W,,64,50,14,,,False
25,2022-23,2023-01-05,,Bellarmine,,,Queens (NC),,L,,74,75,-1,,,False
26,2022-23,2023-01-05,,Binghamton,,,New Hampshire,,W,,68,50,18,,,False
27,2022-23,2023-01-05,,Boston University,,,Lafayette,,W,,73,69,4,,1,False
28,2022-23,2023-01-05,,Central Connecticut State,,,Long Island University,,W,,78,59,19,,,False
29,2022-23,2023-01-05,,Colgate,,,Navy,,W,,87,73,14,,,False
30,2022-23,2023-01-05,,Florida Atlantic,,,UAB,,W,,88,86,2,,,False
31,2022-23,2023-01-05,,Georgia Southern,,,Marshall,,W,,81,76,5,,,False
32,2022-23,2023-01-05,,Houston,2,,Southern Methodist,,W,,87,53,34,,,False
33,2022-23,2023-01-05,,Purdue-Fort Wayne,,,Green Bay,,W,,79,69,10,,,False
34,2022-23,2023-01-05,,Liberty,,,Jacksonville State,,W,,75,41,34,,,False
35,2022-23,2023-01-05,,Louisiana-Monroe,,,Georgia State,,W,,66,58,8,,,False
36,2022-23,2023-01-05,,Loyola (MD),,,Army,,L,,55,78,-23,,,False
37,2022-23,2023-01-05,,Maryland-Baltimore County,,,Albany (NY),,W,,92,83,9,,,False
38,2022-23,2023-01-05,,Merrimack,,,Sacred Heart,,L,,55,59,-4,,,False
39,2022-23,2023-01-05,,Monmouth,,,Stony Brook,,L,,56,67,-11,,,False
40,2022-23,2023-01-05,,Morehead State,,,Southern Indiana,,W,,84,80,4,,,False
42,2022-23,2023-01-05,,Ohio State,24,,Purdue,1,L,,69,71,-2,,,False
43,2022-23,2023-01-05,,Sam Houston State,,,Grand Canyon,,L,,68,72,-4,,1,False
44,2022-23,2023-01-05,,Stetson,,,Jacksonville,,W,,73,61,12,,,False
45,2022-23,2023-01-05,,Texas-Rio Grande Valley,,,Seattle,,L,,64,66,-2,,,False
46,2022-23,2023-01-05,,Towson,,,Drexel,,W,,64,58,6,,,False
47,2022-23,2023-01-05,,Troy,,,Old Dominion,,W,,78,71,7,,,False
48,2022-23,2023-01-05,,Vermont,,,Bryant,,W,,74,64,10,,,False
49,2022-23,2023-01-05,,Western Illinois,,,Omaha,,L,,74,78,-4,,,False
50,2022-23,2023-01-05,,William & Mary,,,Northeastern,,W,,69,66,3,,,False
51,2022-23,2023-01-05,,Youngstown State,,,Robert Morris,,W,,78,56,22,,,False
52,2022-23,2023-01-05,,Arizona State,,,Washington State,,W,,77,71,6,,,False
53,2022-23,2023-01-05,,Austin Peay,,,Florida Gulf Coast,,W,,61,59,2,,,False
54,2022-23,2023-01-05,,Central Arkansas,,,Eastern Kentucky,,L,,75,77,-2,,,False
55,2022-23,2023-01-05,,Lipscomb,,,North Alabama,,W,,86,62,24,,,False
56,2022-23,2023-01-05,,Louisiana,,,Southern Mississippi,,W,,75,61,14,,,False
57,2022-23,2023-01-05,,McNeese State,,,Northwestern State,,W,,92,77,15,,,False
58,2022-23,2023-01-05,,New Orleans,,,Lamar,,W,,81,55,26,,,False
59,2022-23,2023-01-05,,North Dakota,,,South Dakota,,L,,60,62,-2,,,False
60,2022-23,2023-01-05,,North Dakota State,,,South Dakota State,,W,,65,59,6,,,False
61,2022-23,2023-01-05,,Northern Arizona,,,Montana,,W,,75,74,1,,1,False
63,2022-23,2023-01-05,,Northern Colorado,,,Montana State,,L,,56,77,-21,,,False
64,2022-23,2023-01-05,,South Alabama,,,Arkansas State,,W,,63,45,18,,,False
65,2022-23,2023-01-05,,Southeastern Louisiana,,,Houston Christian,,W,,71,59,12,,,False
66,2022-23,2023-01-05,,Southern Illinois-Edwardsville,,,Tennessee State,,W,,81,72,9,,,False
67,2022-23,2023-01-05,,St. Thomas,,,Denver,,W,,81,71,10,,,False
68,2022-23,2023-01-05,,Tennessee Tech,,,Eastern Illinois,,W,,70,49,21,,,False
69,2022-23,2023-01-05,,UT Arlington,,,Utah Valley,,L,,64,72,-8,,,False
70,2022-23,2023-01-05,,UTSA,,,Middle Tennessee,,W,,75,72,3,,,False
71,2022-23,2023-01-05,,Texas A&M-Commerce,,,Nicholls State,,L,,63,66,-3,,,False
72,2022-23,2023-01-05,,UC Davis,,,UC Irvine,,L,,83,88,-5,,,False
73,2022-23,2023-01-05,,Colorado,,,Oregon,,W,,68,41,27,,,False
74,2022-23,2023-01-05,,Idaho,,,Sacramento State,,L,,83,85,-2,,1,False
75,2022-23,2023-01-05,,Iowa,,,Indiana,15,W,,91,89,2,,,False
76,2022-23,2023-01-05,,Tennessee-Martin,,,Southeast Missouri State,,W,,87,82,5,,,False
77,2022-23,2023-01-05,,Texas A&M-Commerce,,,Nicholls State,,L,,63,66,-3,,,False
78,2022-23,2023-01-05,,UCLA,10,,Southern California,,W,,60,58,2,,,False
79,2022-23,2023-01-05,,Wichita State,,,Cincinnati,,L,,61,70,-9,,,False
80,2022-23,2023-01-05,,Cal State Bakersfield,,,Cal Poly,,W,,61,51,10,,,False
81,2022-23,2023-01-05,,Cal State Northridge,,,Long Beach State,,L,,74,84,-10,,,False
82,2022-23,2023-01-05,,UC Riverside,,,Cal State Fullerton,,L,,62,77,-15,,,False
84,2022-23,2023-01-05,,UC San Diego,,,Hawaii,,L,,49,62,-13,,,False
85,2022-23,2023-01-05,,San Diego,,,Pacific,,L,,82,84,-2,,,False
86,2022-23,2023-01-05,,Arizona,5,,Washington,,W,,70,67,3,,,False
87,2022-23,2023-01-05,,Loyola Marymount,,,Brigham Young,,W,,64,59,5,,,False
88,2022-23,2023-01-06,,Northern Kentucky,,,Oakland,,L,,63,64,-1,,,False
89,2022-23,2023-01-06,,Toledo,,,Western Michigan,,W,,102,74,28,,,False
90,2022-23,2023-01-06,,Brown,,,Harvard,,L,,68,70,-2,,1,False
91,2022-23,2023-01-06,,Columbia,,,Princeton,,L,,49,68,-19,,,False
92,2022-23,2023-01-06,,Cornell,,,Pennsylvania,,W,,88,69,19,,,False
93,2022-23,2023-01-06,,Fairfield,,,Niagara,,L,,69,77,-8,,1,False
94,2022-23,2023-01-06,,Manhattan,,,Canisius,,L,,57,64,-7,,,False
95,2022-23,2023-01-06,,Marist,,,Iona,,L,,57,84,-27,,,False
96,2022-23,2023-01-06,,Rider,,,Quinnipiac,,L,,63,72,-9,,,False
97,2022-23,2023-01-06,,Siena,,,Saint Peter's,,W,,70,60,10,,,False
98,2022-23,2023-01-06,,Wright State,,,Detroit Mercy,,W,,90,85,5,,,False
99,2022-23,2023-01-06,,Yale,,,Dartmouth,,L,,77,81,-4,,,False
100,2022-23,2023-01-06,,California,,,Stanford,,W,,92,70,22,,,False
101,2022-23,2023-01-06,,Ball State,,,Akron,,W,,70,63,7,,,False
102,2022-23,2023-01-07,,Chattanooga,,,Virginia Military Institute,,W,,85,78,7,,,False
103,2022-23,2023-01-07,,Eastern Michigan,,,Central Michigan,,W,,62,56,6,,,False
0,2022-23,2023-01-07,,Fairleigh Dickinson,,,Long Island University,,W,,101,89,12,,,False
