,Year,Date,?,Schl,Rk.,?.1,Opp,Rk..1,?.2,?.3,PTS,OPP,MOV,?.4,OT,playoff
76,1993-94,1994-03-17,,Maryland,,,Saint Louis,24,W,,74,66,8,,,True
77,1993-94,1994-03-17,,Massachusetts,8,,Texas State,,W,,78,60,18,,,True
78,1993-94,1994-03-17,,Michigan,11,,Pepperdine,,W,,78,74,4,,1,True
79,1993-94,1994-03-17,,Missouri,5,,Navy,,W,,76,53,23,,,True
80,1993-94,1994-03-17,,Pennsylvania,,,Nebraska,22,W,,90,80,10,,,True
81,1993-94,1994-03-17,,Texas,20,,Western Kentucky,,W,,91,77,14,,,True
82,1993-94,1994-03-18,,Arizona,9,,Loyola (MD),,W,,81,55,26,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,1993-94,1994-03-18,,Arkansas,2,,North Carolina A&T,,W,,94,79,15,,,True
85,1993-94,1994-03-18,,Louisville,10,,Boise State,,W,,67,58,9,,,True
86,1993-94,1994-03-18,,Boston College,,,Washington State,,W,,67,64,3,,,True
87,1993-94,1994-03-18,,Temple,12,,Drexel,,W,,61,39,22,,,True
88,1993-94,1994-03-18,,Duke,6,,Texas Southern,,W,,82,70,12,,,True
89,1993-94,1994-03-18,,Georgetown,,,Illinois,,W,,84,77,7,,,True
90,1993-94,1994-03-18,,Indiana,18,,Ohio,,W,,84,72,12,,,True
91,1993-94,1994-03-18,,Kentucky,7,,Tennessee State,,W,,83,70,13,,,True
92,1993-94,1994-03-18,,North Carolina,1,,Liberty,,W,,71,51,20,,,True
93,1993-94,1994-03-18,,Marquette,21,,Louisiana,,W,,81,59,22,,,True
94,1993-94,1994-03-18,,Michigan State,,,Seton Hall,,W,,84,73,11,,,True
95,1993-94,1994-03-18,,Minnesota,23,,Southern Illinois,,W,,74,60,14,,,True
96,1993-94,1994-03-18,,Virginia,,,New Mexico,,W,,57,54,3,,,True
97,1993-94,1994-03-18,,Oklahoma State,19,,New Mexico State,,W,,65,55,10,,,True
98,1993-94,1994-03-18,,Tulsa,,,UCLA,17,W,,112,102,10,,,True
99,1993-94,1994-03-19,,Purdue,3,,Alabama,,W,,83,73,10,,,True
100,1993-94,1994-03-19,,Connecticut,4,,George Washington,,W,,75,63,12,,,True
101,1993-94,1994-03-19,,Florida,14,,Pennsylvania,,W,,70,58,12,,,True
102,1993-94,1994-03-19,,Syracuse,15,,Green Bay,,W,,64,59,5,,,True
103,1993-94,1994-03-19,,Kansas,13,,Wake Forest,,W,,69,58,11,,,True
0,1993-94,1994-03-19,,Maryland,,,Massachusetts,8,W,,95,87,8,,,True
1,1993-94,1994-03-19,,Michigan,11,,Texas,20,W,,84,79,5,,,True
2,1993-94,1994-03-19,,Missouri,5,,Wisconsin,,W,,109,96,13,,,True
3,1993-94,1994-03-20,,Arizona,9,,Virginia,,W,,71,58,13,,,True
4,1993-94,1994-03-20,,Arkansas,2,,Georgetown,,W,,85,73,12,,,True
5,1993-94,1994-03-20,,Boston College,,,North Carolina,1,W,,75,72,3,,,True
6,1993-94,1994-03-20,,Duke,6,,Michigan State,,W,,85,74,11,,,True
7,1993-94,1994-03-20,,Indiana,18,,Temple,12,W,,67,58,9,,,True
8,1993-94,1994-03-20,,Marquette,21,,Kentucky,7,W,,75,63,12,,,True
9,1993-94,1994-03-20,,Louisville,10,,Minnesota,23,W,,60,55,5,,,True
10,1993-94,1994-03-20,,Tulsa,,,Oklahoma State,19,W,,82,80,2,,,True
11,1993-94,1994-03-24,,Arizona,9,,Louisville,10,W,,82,70,12,,,True
12,1993-94,1994-03-24,,Duke,6,,Marquette,21,W,,59,49,10,,,True
13,1993-94,1994-03-24,,Purdue,3,,Kansas,13,W,,83,78,5,,,True
14,1993-94,1994-03-24,,Missouri,5,,Syracuse,15,W,,98,88,10,,1,True
15,1993-94,1994-03-25,,Arkansas,2,,Tulsa,,W,,103,84,19,,,True
16,1993-94,1994-03-25,,Boston College,,,Indiana,18,W,,77,68,9,,,True
17,1993-94,1994-03-25,,Florida,14,,Connecticut,4,W,,69,60,9,,1,True
18,1993-94,1994-03-25,,Michigan,11,,Maryland,,W,,78,71,7,,,True
19,1993-94,1994-03-26,,Arizona,9,,Missouri,5,W,,92,72,20,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1993-94,1994-03-26,,Duke,6,,Purdue,3,W,,69,60,9,,,True
22,1993-94,1994-03-27,,Arkansas,2,,Michigan,11,W,,76,68,8,,,True
23,1993-94,1994-03-27,,Florida,14,,Boston College,,W,,74,66,8,,,True
24,1993-94,1994-04-02,,Arkansas,2,,Arizona,9,W,,91,82,9,,,True
25,1993-94,1994-04-02,,Duke,6,,Florida,14,W,,70,65,5,,,True
26,1993-94,1994-04-04,,Arkansas,2,,Duke,6,W,,76,72,4,,,True
0,1993-94,1994-03-17,,Alabama,,,Providence,,W,,76,70,6,,,True
1,1993-94,1994-03-17,,George Washington,,,UAB,,W,,51,46,5,,,True
2,1993-94,1994-03-17,,Green Bay,,,California,16,W,,61,57,4,,,True
3,1993-94,1994-03-17,,Purdue,3,,Central Florida,,W,,98,67,31,,,True
4,1993-94,1994-03-17,,Kansas,13,,Chattanooga,,W,,102,73,29,,,True
5,1993-94,1994-03-17,,Wisconsin,,,Cincinnati,25,W,,80,72,8,,,True
6,1993-94,1994-03-17,,Wake Forest,,,College of Charleston,,W,,68,58,10,,,True
7,1993-94,1994-03-17,,Connecticut,4,,Rider,,W,,64,46,18,,,True
8,1993-94,1994-03-17,,Florida,14,,James Madison,,W,,64,62,2,,,True
9,1993-94,1994-03-17,,Syracuse,15,,Hawaii,,W,,92,78,14,,,True
10,1993-94,1994-03-17,,Maryland,,,Saint Louis,24,W,,74,66,8,,,True
11,1993-94,1994-03-17,,Massachusetts,8,,Texas State,,W,,78,60,18,,,True
12,1993-94,1994-03-17,,Michigan,11,,Pepperdine,,W,,78,74,4,,1,True
13,1993-94,1994-03-17,,Missouri,5,,Navy,,W,,76,53,23,,,True
14,1993-94,1994-03-17,,Pennsylvania,,,Nebraska,22,W,,90,80,10,,,True
15,1993-94,1994-03-17,,Texas,20,,Western Kentucky,,W,,91,77,14,,,True
16,1993-94,1994-03-18,,Arizona,9,,Loyola (MD),,W,,81,55,26,,,True
17,1993-94,1994-03-18,,Arkansas,2,,North Carolina A&T,,W,,94,79,15,,,True
18,1993-94,1994-03-18,,Louisville,10,,Boise State,,W,,67,58,9,,,True
19,1993-94,1994-03-18,,Boston College,,,Washington State,,W,,67,64,3,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1993-94,1994-03-18,,Temple,12,,Drexel,,W,,61,39,22,,,True
22,1993-94,1994-03-18,,Duke,6,,Texas Southern,,W,,82,70,12,,,True
23,1993-94,1994-03-18,,Georgetown,,,Illinois,,W,,84,77,7,,,True
24,1993-94,1994-03-18,,Indiana,18,,Ohio,,W,,84,72,12,,,True
25,1993-94,1994-03-18,,Kentucky,7,,Tennessee State,,W,,83,70,13,,,True
26,1993-94,1994-03-18,,North Carolina,1,,Liberty,,W,,71,51,20,,,True
27,1993-94,1994-03-18,,Marquette,21,,Louisiana,,W,,81,59,22,,,True
28,1993-94,1994-03-18,,Michigan State,,,Seton Hall,,W,,84,73,11,,,True
29,1993-94,1994-03-18,,Minnesota,23,,Southern Illinois,,W,,74,60,14,,,True
30,1993-94,1994-03-18,,Virginia,,,New Mexico,,W,,57,54,3,,,True
31,1993-94,1994-03-18,,Oklahoma State,19,,New Mexico State,,W,,65,55,10,,,True
32,1993-94,1994-03-18,,Tulsa,,,UCLA,17,W,,112,102,10,,,True
33,1993-94,1994-03-19,,Purdue,3,,Alabama,,W,,83,73,10,,,True
34,1993-94,1994-03-19,,Connecticut,4,,George Washington,,W,,75,63,12,,,True
35,1993-94,1994-03-19,,Florida,14,,Pennsylvania,,W,,70,58,12,,,True
36,1993-94,1994-03-19,,Syracuse,15,,Green Bay,,W,,64,59,5,,,True
37,1993-94,1994-03-19,,Kansas,13,,Wake Forest,,W,,69,58,11,,,True
38,1993-94,1994-03-19,,Maryland,,,Massachusetts,8,W,,95,87,8,,,True
39,1993-94,1994-03-19,,Michigan,11,,Texas,20,W,,84,79,5,,,True
40,1993-94,1994-03-19,,Missouri,5,,Wisconsin,,W,,109,96,13,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1993-94,1994-03-20,,Arizona,9,,Virginia,,W,,71,58,13,,,True
43,1993-94,1994-03-20,,Arkansas,2,,Georgetown,,W,,85,73,12,,,True
44,1993-94,1994-03-20,,Boston College,,,North Carolina,1,W,,75,72,3,,,True
45,1993-94,1994-03-20,,Duke,6,,Michigan State,,W,,85,74,11,,,True
46,1993-94,1994-03-20,,Indiana,18,,Temple,12,W,,67,58,9,,,True
47,1993-94,1994-03-20,,Marquette,21,,Kentucky,7,W,,75,63,12,,,True
48,1993-94,1994-03-20,,Louisville,10,,Minnesota,23,W,,60,55,5,,,True
49,1993-94,1994-03-20,,Tulsa,,,Oklahoma State,19,W,,82,80,2,,,True
50,1993-94,1994-03-24,,Arizona,9,,Louisville,10,W,,82,70,12,,,True
51,1993-94,1994-03-24,,Duke,6,,Marquette,21,W,,59,49,10,,,True
52,1993-94,1994-03-24,,Purdue,3,,Kansas,13,W,,83,78,5,,,True
53,1993-94,1994-03-24,,Missouri,5,,Syracuse,15,W,,98,88,10,,1,True
54,1993-94,1994-03-25,,Arkansas,2,,Tulsa,,W,,103,84,19,,,True
55,1993-94,1994-03-25,,Boston College,,,Indiana,18,W,,77,68,9,,,True
56,1993-94,1994-03-25,,Florida,14,,Connecticut,4,W,,69,60,9,,1,True
57,1993-94,1994-03-25,,Michigan,11,,Maryland,,W,,78,71,7,,,True
58,1993-94,1994-03-26,,Arizona,9,,Missouri,5,W,,92,72,20,,,True
59,1993-94,1994-03-26,,Duke,6,,Purdue,3,W,,69,60,9,,,True
60,1993-94,1994-03-27,,Arkansas,2,,Michigan,11,W,,76,68,8,,,True
61,1993-94,1994-03-27,,Florida,14,,Boston College,,W,,74,66,8,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1993-94,1994-04-02,,Arkansas,2,,Arizona,9,W,,91,82,9,,,True
64,1993-94,1994-04-02,,Duke,6,,Florida,14,W,,70,65,5,,,True
65,1993-94,1994-04-04,,Arkansas,2,,Duke,6,W,,76,72,4,,,True
66,1994-95,1995-03-16,,Alabama,20,,Pennsylvania,,W,,91,85,6,,1,True
67,1994-95,1995-03-16,,Miami (OH),,,Arizona,15,W,,71,62,9,,,True
68,1994-95,1995-03-16,,Arizona State,16,,Ball State,,W,,81,66,15,,,True
69,1994-95,1995-03-16,,Tulane,,,Brigham Young,,W,,76,70,6,,,True
70,1994-95,1995-03-16,,Connecticut,8,,Chattanooga,,W,,100,71,29,,,True
71,1994-95,1995-03-16,,Cincinnati,,,Temple,,W,,77,71,6,,,True
72,1994-95,1995-03-16,,Kansas,5,,Colgate,,W,,82,68,14,,,True
73,1994-95,1995-03-16,,Oklahoma State,14,,Drexel,,W,,73,49,24,,,True
74,1994-95,1995-03-16,,Maryland,10,,Gonzaga,,W,,87,63,24,,,True
75,1994-95,1995-03-16,,Kentucky,2,,Mount St. Mary's,,W,,113,67,46,,,True
76,1994-95,1995-03-16,,Manhattan,,,Oklahoma,17,W,,77,67,10,,,True
77,1994-95,1995-03-16,,Western Kentucky,21,,Michigan,,W,,82,76,6,,1,True
78,1994-95,1995-03-16,,Saint Louis,,,Minnesota,,W,,64,61,3,,1,True
79,1994-95,1995-03-16,,Virginia,13,,Nicholls State,,W,,96,72,24,,,True
80,1994-95,1995-03-16,,Wake Forest,3,,North Carolina A&T,,W,,79,47,32,,,True
81,1994-95,1995-03-16,,Texas,,,Oregon,,W,,90,73,17,,,True
82,1994-95,1995-03-17,,Arkansas,6,,Texas Southern,,W,,79,78,1,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,1994-95,1995-03-17,,Stanford,,,Charlotte,,W,,70,68,2,,,True
85,1994-95,1995-03-17,,Iowa State,24,,Florida,,W,,64,61,3,,,True
86,1994-95,1995-03-17,,UCLA,1,,Florida International,,W,,92,56,36,,,True
87,1994-95,1995-03-17,,Georgetown,22,,Xavier,,W,,68,63,5,,,True
88,1994-95,1995-03-17,,Purdue,12,,Green Bay,,W,,49,48,1,,,True
89,1994-95,1995-03-17,,Tulsa,,,Illinois,,W,,68,62,6,,,True
90,1994-95,1995-03-17,,Missouri,23,,Indiana,,W,,65,60,5,,,True
91,1994-95,1995-03-17,,Utah,19,,Long Beach State,,W,,76,64,12,,,True
92,1994-95,1995-03-17,,Memphis,,,Louisville,,W,,77,56,21,,,True
93,1994-95,1995-03-17,,Massachusetts,7,,Saint Peter's,,W,,68,51,17,,,True
94,1994-95,1995-03-17,,Weber State,,,Michigan State,11,W,,79,72,7,,,True
95,1994-95,1995-03-17,,Mississippi State,18,,Santa Clara,,W,,75,67,8,,,True
96,1994-95,1995-03-17,,North Carolina,4,,Murray State,,W,,80,70,10,,,True
97,1994-95,1995-03-17,,Old Dominion,,,Villanova,9,W,,89,81,8,,3,True
98,1994-95,1995-03-17,,Syracuse,25,,Southern Illinois,,W,,96,92,4,,,True
99,1994-95,1995-03-18,,Oklahoma State,14,,Alabama,20,W,,66,52,14,,,True
100,1994-95,1995-03-18,,Arizona State,16,,Manhattan,,W,,64,54,10,,,True
101,1994-95,1995-03-18,,Connecticut,8,,Cincinnati,,W,,96,91,5,,,True
102,1994-95,1995-03-18,,Kansas,5,,Western Kentucky,21,W,,75,70,5,,,True
103,1994-95,1995-03-18,,Kentucky,2,,Tulane,,W,,82,60,22,,,True
0,1994-95,1995-03-18,,Maryland,10,,Texas,,W,,82,68,14,,,True
1,1994-95,1995-03-18,,Virginia,13,,Miami (OH),,W,,60,54,6,,1,True
2,1994-95,1995-03-18,,Wake Forest,3,,Saint Louis,,W,,64,59,5,,,True
3,1994-95,1995-03-19,,Arkansas,6,,Syracuse,25,W,,96,94,2,,1,True
4,1994-95,1995-03-19,,Georgetown,22,,Weber State,,W,,53,51,2,,,True
5,1994-95,1995-03-19,,North Carolina,4,,Iowa State,24,W,,73,51,22,,,True
6,1994-95,1995-03-19,,Massachusetts,7,,Stanford,,W,,75,53,22,,,True
7,1994-95,1995-03-19,,Memphis,,,Purdue,12,W,,75,73,2,,,True
8,1994-95,1995-03-19,,Mississippi State,18,,Utah,19,W,,78,64,14,,,True
9,1994-95,1995-03-19,,UCLA,1,,Missouri,23,W,,75,74,1,,,True
10,1994-95,1995-03-19,,Tulsa,,,Old Dominion,,W,,64,52,12,,,True
11,1994-95,1995-03-23,,Kentucky,2,,Arizona State,16,W,,97,73,24,,,True
12,1994-95,1995-03-23,,Connecticut,8,,Maryland,10,W,,99,89,10,,,True
13,1994-95,1995-03-23,,North Carolina,4,,Georgetown,22,W,,74,64,10,,,True
14,1994-95,1995-03-23,,UCLA,1,,Mississippi State,18,W,,86,67,19,,,True
15,1994-95,1995-03-24,,Arkansas,6,,Memphis,,W,,96,91,5,,1,True
16,1994-95,1995-03-24,,Virginia,13,,Kansas,5,W,,67,58,9,,,True
17,1994-95,1995-03-24,,Massachusetts,7,,Tulsa,,W,,76,51,25,,,True
18,1994-95,1995-03-24,,Oklahoma State,14,,Wake Forest,3,W,,71,66,5,,,True
19,1994-95,1995-03-25,,UCLA,1,,Connecticut,8,W,,102,96,6,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1994-95,1995-03-25,,North Carolina,4,,Kentucky,2,W,,74,61,13,,,True
22,1994-95,1995-03-26,,Arkansas,6,,Virginia,13,W,,68,61,7,,,True
23,1994-95,1995-03-26,,Oklahoma State,14,,Massachusetts,7,W,,68,54,14,,,True
24,1994-95,1995-04-01,,Arkansas,6,,North Carolina,4,W,,75,68,7,,,True
25,1994-95,1995-04-01,,UCLA,1,,Oklahoma State,14,W,,74,61,13,,,True
26,1994-95,1995-04-03,,UCLA,1,,Arkansas,6,W,,89,78,11,,,True
0,1994-95,1995-03-16,,Alabama,20,,Pennsylvania,,W,,91,85,6,,1,True
1,1994-95,1995-03-16,,Miami (OH),,,Arizona,15,W,,71,62,9,,,True
2,1994-95,1995-03-16,,Arizona State,16,,Ball State,,W,,81,66,15,,,True
3,1994-95,1995-03-16,,Tulane,,,Brigham Young,,W,,76,70,6,,,True
4,1994-95,1995-03-16,,Connecticut,8,,Chattanooga,,W,,100,71,29,,,True
5,1994-95,1995-03-16,,Cincinnati,,,Temple,,W,,77,71,6,,,True
6,1994-95,1995-03-16,,Kansas,5,,Colgate,,W,,82,68,14,,,True
7,1994-95,1995-03-16,,Oklahoma State,14,,Drexel,,W,,73,49,24,,,True
8,1994-95,1995-03-16,,Maryland,10,,Gonzaga,,W,,87,63,24,,,True
9,1994-95,1995-03-16,,Kentucky,2,,Mount St. Mary's,,W,,113,67,46,,,True
10,1994-95,1995-03-16,,Manhattan,,,Oklahoma,17,W,,77,67,10,,,True
11,1994-95,1995-03-16,,Western Kentucky,21,,Michigan,,W,,82,76,6,,1,True
12,1994-95,1995-03-16,,Saint Louis,,,Minnesota,,W,,64,61,3,,1,True
13,1994-95,1995-03-16,,Virginia,13,,Nicholls State,,W,,96,72,24,,,True
14,1994-95,1995-03-16,,Wake Forest,3,,North Carolina A&T,,W,,79,47,32,,,True
15,1994-95,1995-03-16,,Texas,,,Oregon,,W,,90,73,17,,,True
16,1994-95,1995-03-17,,Arkansas,6,,Texas Southern,,W,,79,78,1,,,True
17,1994-95,1995-03-17,,Stanford,,,Charlotte,,W,,70,68,2,,,True
18,1994-95,1995-03-17,,Iowa State,24,,Florida,,W,,64,61,3,,,True
19,1994-95,1995-03-17,,UCLA,1,,Florida International,,W,,92,56,36,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1994-95,1995-03-17,,Georgetown,22,,Xavier,,W,,68,63,5,,,True
22,1994-95,1995-03-17,,Purdue,12,,Green Bay,,W,,49,48,1,,,True
23,1994-95,1995-03-17,,Tulsa,,,Illinois,,W,,68,62,6,,,True
24,1994-95,1995-03-17,,Missouri,23,,Indiana,,W,,65,60,5,,,True
25,1994-95,1995-03-17,,Utah,19,,Long Beach State,,W,,76,64,12,,,True
26,1994-95,1995-03-17,,Memphis,,,Louisville,,W,,77,56,21,,,True
27,1994-95,1995-03-17,,Massachusetts,7,,Saint Peter's,,W,,68,51,17,,,True
28,1994-95,1995-03-17,,Weber State,,,Michigan State,11,W,,79,72,7,,,True
29,1994-95,1995-03-17,,Mississippi State,18,,Santa Clara,,W,,75,67,8,,,True
30,1994-95,1995-03-17,,North Carolina,4,,Murray State,,W,,80,70,10,,,True
31,1994-95,1995-03-17,,Old Dominion,,,Villanova,9,W,,89,81,8,,3,True
32,1994-95,1995-03-17,,Syracuse,25,,Southern Illinois,,W,,96,92,4,,,True
33,1994-95,1995-03-18,,Oklahoma State,14,,Alabama,20,W,,66,52,14,,,True
34,1994-95,1995-03-18,,Arizona State,16,,Manhattan,,W,,64,54,10,,,True
35,1994-95,1995-03-18,,Connecticut,8,,Cincinnati,,W,,96,91,5,,,True
36,1994-95,1995-03-18,,Kansas,5,,Western Kentucky,21,W,,75,70,5,,,True
37,1994-95,1995-03-18,,Kentucky,2,,Tulane,,W,,82,60,22,,,True
38,1994-95,1995-03-18,,Maryland,10,,Texas,,W,,82,68,14,,,True
39,1994-95,1995-03-18,,Virginia,13,,Miami (OH),,W,,60,54,6,,1,True
40,1994-95,1995-03-18,,Wake Forest,3,,Saint Louis,,W,,64,59,5,,,True
41,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
42,1994-95,1995-03-19,,Arkansas,6,,Syracuse,25,W,,96,94,2,,1,True
43,1994-95,1995-03-19,,Georgetown,22,,Weber State,,W,,53,51,2,,,True
44,1994-95,1995-03-19,,North Carolina,4,,Iowa State,24,W,,73,51,22,,,True
45,1994-95,1995-03-19,,Massachusetts,7,,Stanford,,W,,75,53,22,,,True
46,1994-95,1995-03-19,,Memphis,,,Purdue,12,W,,75,73,2,,,True
47,1994-95,1995-03-19,,Mississippi State,18,,Utah,19,W,,78,64,14,,,True
48,1994-95,1995-03-19,,UCLA,1,,Missouri,23,W,,75,74,1,,,True
49,1994-95,1995-03-19,,Tulsa,,,Old Dominion,,W,,64,52,12,,,True
50,1994-95,1995-03-23,,Kentucky,2,,Arizona State,16,W,,97,73,24,,,True
51,1994-95,1995-03-23,,Connecticut,8,,Maryland,10,W,,99,89,10,,,True
52,1994-95,1995-03-23,,North Carolina,4,,Georgetown,22,W,,74,64,10,,,True
53,1994-95,1995-03-23,,UCLA,1,,Mississippi State,18,W,,86,67,19,,,True
54,1994-95,1995-03-24,,Arkansas,6,,Memphis,,W,,96,91,5,,1,True
55,1994-95,1995-03-24,,Virginia,13,,Kansas,5,W,,67,58,9,,,True
56,1994-95,1995-03-24,,Massachusetts,7,,Tulsa,,W,,76,51,25,,,True
57,1994-95,1995-03-24,,Oklahoma State,14,,Wake Forest,3,W,,71,66,5,,,True
58,1994-95,1995-03-25,,UCLA,1,,Connecticut,8,W,,102,96,6,,,True
59,1994-95,1995-03-25,,North Carolina,4,,Kentucky,2,W,,74,61,13,,,True
60,1994-95,1995-03-26,,Arkansas,6,,Virginia,13,W,,68,61,7,,,True
61,1994-95,1995-03-26,,Oklahoma State,14,,Massachusetts,7,W,,68,54,14,,,True
62,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
63,1994-95,1995-04-01,,Arkansas,6,,North Carolina,4,W,,75,68,7,,,True
64,1994-95,1995-04-01,,UCLA,1,,Oklahoma State,14,W,,74,61,13,,,True
65,1994-95,1995-04-03,,UCLA,1,,Arkansas,6,W,,89,78,11,,,True
66,1995-96,1996-03-14,,Arkansas,,,Penn State,18,W,,86,80,6,,,True
67,1995-96,1996-03-14,,Stanford,,,Bradley,,W,,66,58,8,,,True
68,1995-96,1996-03-14,,Iowa State,17,,California,,W,,74,64,10,,,True
69,1995-96,1996-03-14,,Utah,12,,Canisius,,W,,72,43,29,,,True
70,1995-96,1996-03-14,,Massachusetts,1,,Central Florida,,W,,92,70,22,,,True
71,1995-96,1996-03-14,,Georgia,,,Clemson,,W,,81,74,7,,,True
72,1995-96,1996-03-14,,Connecticut,3,,Colgate,,W,,68,59,9,,,True
73,1995-96,1996-03-14,,Drexel,,,Memphis,16,W,,75,63,12,,,True
74,1995-96,1996-03-14,,Eastern Michigan,,,Duke,,W,,75,60,15,,,True
75,1995-96,1996-03-14,,Virginia Tech,22,,Green Bay,,W,,61,48,13,,,True
76,1995-96,1996-03-14,,Kentucky,2,,San Jose State,,W,,110,72,38,,,True
77,1995-96,1996-03-14,,Marquette,20,,Monmouth,,W,,68,44,24,,,True
78,1995-96,1996-03-14,,Mississippi State,19,,Virginia Commonwealth,,W,,58,51,7,,,True
79,1995-96,1996-03-14,,Syracuse,15,,Montana State,,W,,88,55,33,,,True
80,1995-96,1996-03-14,,Princeton,,,UCLA,14,W,,43,41,2,,,True
81,1995-96,1996-03-14,,Purdue,4,,Western Carolina,,W,,73,71,2,,,True
82,1995-96,1996-03-15,,Arizona,11,,Valparaiso,,W,,90,51,39,,,True
83,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
84,1995-96,1996-03-15,,Georgia Tech,13,,Austin Peay,,W,,90,79,11,,,True
85,1995-96,1996-03-15,,Boston College,,,Indiana,,W,,64,51,13,,,True
86,1995-96,1996-03-15,,Cincinnati,7,,UNC Greensboro,,W,,66,61,5,,,True
87,1995-96,1996-03-15,,Iowa,21,,George Washington,,W,,81,79,2,,,True
88,1995-96,1996-03-15,,Georgetown,4,,Mississippi Valley State,,W,,93,56,37,,,True
89,1995-96,1996-03-15,,Kansas,4,,South Carolina State,,W,,92,54,38,,,True
90,1995-96,1996-03-15,,New Mexico,23,,Kansas State,,W,,69,48,21,,,True
91,1995-96,1996-03-15,,Wake Forest,9,,Louisiana-Monroe,,W,,62,50,12,,,True
92,1995-96,1996-03-15,,Louisville,24,,Tulsa,,W,,82,80,2,,1,True
93,1995-96,1996-03-15,,Santa Clara,,,Maryland,,W,,91,79,12,,,True
94,1995-96,1996-03-15,,Texas,,,Michigan,,W,,80,76,4,,,True
95,1995-96,1996-03-15,,North Carolina,25,,New Orleans,,W,,83,62,21,,,True
96,1995-96,1996-03-15,,Texas Tech,8,,Northern Illinois,,W,,74,73,1,,,True
97,1995-96,1996-03-15,,Temple,,,Oklahoma,,W,,61,43,18,,,True
98,1995-96,1996-03-15,,Villanova,10,,Portland,,W,,92,58,34,,,True
99,1995-96,1996-03-16,,Arkansas,,,Marquette,20,W,,65,56,9,,,True
100,1995-96,1996-03-16,,Connecticut,3,,Eastern Michigan,,W,,95,81,14,,,True
101,1995-96,1996-03-16,,Syracuse,15,,Drexel,,W,,69,58,11,,,True
102,1995-96,1996-03-16,,Georgia,,,Purdue,4,W,,76,69,7,,,True
103,1995-96,1996-03-16,,Utah,12,,Iowa State,17,W,,73,67,6,,,True
0,1995-96,1996-03-16,,Kentucky,2,,Virginia Tech,22,W,,84,60,24,,,True
1,1995-96,1996-03-16,,Massachusetts,1,,Stanford,,W,,79,74,5,,,True
2,1995-96,1996-03-16,,Mississippi State,19,,Princeton,,W,,63,41,22,,,True
3,1995-96,1996-03-17,,Arizona,11,,Iowa,21,W,,87,73,14,,,True
4,1995-96,1996-03-17,,Georgia Tech,13,,Boston College,,W,,103,89,14,,,True
5,1995-96,1996-03-17,,Cincinnati,7,,Temple,,W,,78,65,13,,,True
6,1995-96,1996-03-17,,Georgetown,4,,New Mexico,23,W,,73,62,11,,,True
7,1995-96,1996-03-17,,Kansas,4,,Santa Clara,,W,,76,51,25,,,True
8,1995-96,1996-03-17,,Louisville,24,,Villanova,10,W,,68,64,4,,,True
9,1995-96,1996-03-17,,Texas Tech,8,,North Carolina,25,W,,92,73,19,,,True
10,1995-96,1996-03-17,,Wake Forest,9,,Texas,,W,,65,62,3,,,True
11,1995-96,1996-03-21,,Massachusetts,1,,Arkansas,,W,,79,63,16,,,True
12,1995-96,1996-03-21,,Georgetown,4,,Texas Tech,8,W,,98,90,8,,,True
13,1995-96,1996-03-21,,Kentucky,2,,Utah,12,W,,101,70,31,,,True
14,1995-96,1996-03-21,,Wake Forest,9,,Louisville,24,W,,60,59,1,,,True
15,1995-96,1996-03-22,,Kansas,4,,Arizona,11,W,,83,80,3,,,True
16,1995-96,1996-03-22,,Cincinnati,7,,Georgia Tech,13,W,,87,70,17,,,True
17,1995-96,1996-03-22,,Mississippi State,19,,Connecticut,3,W,,60,55,5,,,True
18,1995-96,1996-03-22,,Syracuse,15,,Georgia,,W,,83,81,2,,1,True
19,1995-96,1996-03-23,,Massachusetts,1,,Georgetown,4,W,,86,62,24,,,True
20,Year,Date,?,Schl,Rk.,?,Opp,Rk.,?,?,PTS,OPP,MOV,?,OT,True
21,1995-96,1996-03-23,,Kentucky,2,,Wake Forest,9,W,,83,63,20,,,True
22,1995-96,1996-03-24,,Mississippi State,19,,Cincinnati,7,W,,73,63,10,,,True
23,1995-96,1996-03-24,,Syracuse,15,,Kansas,4,W,,60,57,3,,,True
24,1995-96,1996-03-30,,Kentucky,2,,Massachusetts,1,W,,81,74,7,,,True
